arene_ID,arene_smiles
arene_2058,O=c1ccc2nscc2o1
arene_2059,c1cn2[nH]nnsc-2cs1
arene_2060,O=c1nnn2ccsc(=O)n2c1=O
arene_2061,O=c1cc2ccccc2c[nH]1
arene_2062,c1c[nH]c2scnoc=2[nH]1
arene_2063,O=c1[nH]c2occc(=O)c2[nH]c1=O
arene_2064,O=c1ccc2cc[nH]c2o1
arene_2065,c1cnc2sncc2n1
arene_2066,c1csc2nonnn-2[nH]1
arene_2067,c1cc2n[nH]nc2o1
arene_2068,O=c1ccc2occsc=2c1=O
arene_2069,c1cn2snn[nH]n2s1
arene_2070,O=c1sn2c(=O)ccsn2c1=O
arene_2071,c1cc2n[nH]cc2o1
arene_2072,O=c1[nH]c(=O)c2c(=O)[nH]ccc2s1
arene_2073,O=c1ccnno1
arene_2074,c1cn2onnoc-2ns1
arene_2075,O=c1cc[nH]n2c(=O)cnn12
arene_2076,O=c1ccsc2ncsc12
arene_2077,O=c1snc2nnccn12
arene_2078,O=c1ncn2ccsnc-2c1=O
arene_2079,O=c1cnc2occc(=O)c2[nH]1
arene_2080,O=c1ccn2c(=O)ocnc2c1
arene_2081,c1cn2onn[nH]n2o1
arene_2082,O=c1ccn2c(=O)occ2[nH]1
arene_2083,O=c1ccn2c(=O)oc(=O)n2o1
arene_2084,O=c1[nH]n2[nH]ccon2s1
arene_2085,c1cc2csnc2cn1
arene_2086,O=c1occn2sccsn12
arene_2087,c1csn2nnnnn2o1
arene_2088,O=c1nn[nH]c2ccoc(=O)c12
arene_2089,O=c1nnn2c(=O)ccc(=O)n2[nH]1
arene_2090,c1cnn2onnon2c1
arene_2091,O=c1nccc2sccn12
arene_2092,O=c1on2cc[nH]c(=O)n2c(=O)c1=O
arene_2093,O=c1cccc2[nH]cnc(=O)n12
arene_2094,O=c1ccn2[nH]cnsn2s1
arene_2095,O=c1ccn2ncnc2o1
arene_2096,O=c1ccc2ccnnc2[nH]1
arene_2097,O=c1cnn2c(=O)sccn2c1=O
arene_2098,O=c1ccc2c(=O)c(=O)oc(=O)c=2c1=O
arene_2099,c1cnn2onn[nH]n2n1
arene_2100,O=c1cc[nH]c2ccccc12
arene_2101,O=c1cnn2ccoc(=O)c2c1
arene_2102,O=c1oc(=O)c2cc[nH]c2s1
arene_2103,O=c1ccoc2cc[nH]c(=O)c12
arene_2104,O=c1cc2c(=O)ccsc2n[nH]1
arene_2105,O=c1ccoc2c(=O)sccc12
arene_2106,O=c1cnc2c(=O)[nH]ccc2[nH]1
arene_2107,O=c1[nH]c2occ[nH]c=2c(=O)c1=O
arene_2108,c1cc2nccn2cn1
arene_2109,O=c1cc2occn2cn1
arene_2110,O=c1sn2nccnn2c(=O)c1=O
arene_2111,c1cn2[nH]ccsc-2n[nH]1
arene_2112,O=c1nnoc2cccnc12
arene_2113,O=c1[nH]n2c(=O)nccc2s1
arene_2114,O=c1nnc(=O)c2sccsc1=2
arene_2115,O=c1oc(=O)c(=O)n2cconc1-2
arene_2116,O=c1ccn2scnc(=O)c2n1
arene_2117,O=c1nc2c(=O)[nH]ccn2c(=O)s1
arene_2118,O=c1ccc2sc(=O)sc2[nH]1
arene_2119,O=c1ccsc2[nH]cnc(=O)c12
arene_2120,O=c1sn2occn2c1=O
arene_2121,c1cc2nnsn2n1
arene_2122,c1cn2scnsc-2no1
arene_2123,O=c1nnn2cccnn2c1=O
arene_2124,O=c1cc2sccoc-2n1
arene_2125,O=c1cnc2occoc=2c1=O
arene_2126,O=c1scc2sccn2c1=O
arene_2127,c1nc2ccsc2[nH]1
arene_2128,O=c1oc(=O)c2nnccc2s1
arene_2129,O=c1sc(=O)c(=O)n2cconc1-2
arene_2130,c1csn2cn[nH]cc-2[nH]1
arene_2131,O=c1[nH]c2ccoc2oc1=O
arene_2132,O=c1sc(=O)c2ncccc2s1
arene_2133,O=c1nc2sccc2c[nH]1
arene_2134,O=c1ncc2sccoc1=2
arene_2135,O=c1[nH]c(=O)n2cnccn12
arene_2136,O=c1ccn2oc(=O)c(=O)c(=O)n2[nH]1
arene_2137,O=c1cc2c(=O)[nH]ccn2c(=O)[nH]1
arene_2138,O=c1oc2[nH]ccc2s1
arene_2139,O=c1oc2c(=O)ccoc2c(=O)s1
arene_2140,O=c1cnn2ccon2c1=O
arene_2141,O=c1occn2[nH]cnon12
arene_2142,O=c1[nH]c(=O)c2c(=O)ccsc2[nH]1
arene_2143,O=c1oncn2occon12
arene_2144,O=c1cc[nH]c2cnnnc12
arene_2145,O=c1cnc(=O)n2ncccn12
arene_2146,O=c1[nH]c(=O)c2ccnn2o1
arene_2147,O=c1sccn2[nH]ncon12
arene_2148,O=c1ccn2c(=O)c(=O)c(=O)[nH]n2s1
arene_2149,O=c1onnn2scc[nH]n12
arene_2150,O=c1scnc2cccn12
arene_2151,O=c1[nH]ccn2c(=O)cccc12
arene_2152,O=c1[nH]ccn2[nH]ncsn12
arene_2153,O=c1oc2nccn2c(=O)s1
arene_2154,c1cnc2onnc2c1
arene_2155,O=c1oc2ccsc2s1
arene_2156,O=c1cnoc2ccnc(=O)n12
arene_2157,O=c1ncoc2c(=O)sccc12
arene_2158,O=c1cnn2c(=O)nccc2s1
arene_2159,c1csn2ocnn2o1
arene_2160,O=c1[nH]c2c(=O)sccc2s1
arene_2161,O=c1nnon2[nH]ccsn12
arene_2162,O=c1[nH]c2ccnnc2[nH]1
arene_2163,O=c1sn2ccccn2c1=O
arene_2164,O=c1occ2[nH]ccn12
arene_2165,O=c1nnon2sccon12
arene_2166,O=c1[nH]nnn2c(=O)nccc12
arene_2167,O=c1oc2occ[nH]c=2c1=O
arene_2168,O=c1ncc2c[nH]ccn1-2
arene_2169,O=c1ccsc2ccnnc12
arene_2170,O=c1oc(=O)n2nnccn12
arene_2171,c1cnc2ccsc2c1
arene_2172,O=c1ccnc2cc[nH]n12
arene_2173,O=c1ccn2scnsn2s1
arene_2174,O=c1ccc2sc(=O)sc2o1
arene_2175,O=c1ccn2sc(=O)c(=O)on2c1=O
arene_2176,O=c1ccn2ccncn12
arene_2177,c1cnc2cnnn2c1
arene_2178,O=c1sc2ccsc(=O)c2sc1=O
arene_2179,O=c1sc(=O)n2nccc2s1
arene_2180,O=c1on2c(=O)ccsn2c(=O)c1=O
arene_2181,O=c1cnn2cccnn12
arene_2182,O=c1nccc2onnc(=O)n12
arene_2183,O=c1ccc2c(=O)sncc2[nH]1
arene_2184,O=c1cc[nH]n2c(=O)ccnc12
arene_2185,O=c1cnoc2c(=O)occc12
arene_2186,c1cc2cncn2o1
arene_2187,O=c1ccn2c(=O)c(=O)sn2s1
arene_2188,c1c[nH]n2scnn2[nH]1
arene_2189,O=c1[nH]c2sccc(=O)c2oc1=O
arene_2190,c1cnc2cocc2n1
arene_2191,O=c1oc(=O)n2cnccn2c1=O
arene_2192,O=c1ccn2c(=O)[nH]c(=O)[nH]c2n1
arene_2193,O=c1cnc2ccnn2s1
arene_2194,O=c1cccc2[nH]nnn12
arene_2195,O=c1nnn2ccsn2c1=O
arene_2196,O=c1scnc2c(=O)sccc12
arene_2197,O=c1ccn2c(=O)oc(=O)oc2c1
arene_2198,c1cn2nncc2nn1
arene_2199,O=c1ccc2csc(=O)nc2s1
arene_2200,O=c1ccc2nnnnc2[nH]1
arene_2201,O=c1[nH]n2ccsnc-2c1=O
arene_2202,O=c1sn2ccocc-2c(=O)c1=O
arene_2203,O=c1ccn2ccccc2c1
arene_2204,O=c1ccn2nnc(=O)oc2c1
arene_2205,O=c1ccoc2c(=O)ccoc12
arene_2206,c1con2cn[nH]nc-2o1
arene_2207,O=c1cnc2sccc2s1
arene_2208,c1cnc2ncccc2c1
arene_2209,c1cnc2cnccc2c1
arene_2210,O=c1oc(=O)n2[nH]cc[nH]n2s1
arene_2211,O=c1nn[nH]n2[nH]ccon12
arene_2212,c1non2cconc-2[nH]1
arene_2213,O=c1nnoc2[nH]ccc12
arene_2214,c1c[nH]c2snnoc=2[nH]1
arene_2215,O=c1ncn2ccccn2c1=O
arene_2216,O=c1sccc2occc12
arene_2217,O=c1cnsc2cc[nH]c12
arene_2218,O=c1[nH]ccc2cscc12
arene_2219,c1con2snnn2o1
arene_2220,O=c1sc(=O)c2cccc(=O)n2s1
arene_2221,O=c1ccc2c(=O)snnc2[nH]1
arene_2222,O=c1cnn2ccocc1-2
arene_2223,O=c1cccc2ccon12
arene_2224,O=c1[nH]n2[nH]cc[nH]n2c(=O)s1
arene_2225,O=c1ocnn2cccc12
arene_2226,O=c1ccn2c(=O)cnc(=O)n2s1
arene_2227,O=c1[nH]nc2c(=O)sccn2c1=O
arene_2228,O=c1[nH]c(=O)c2cccn2s1
arene_2229,O=c1ccsn2snnsn12
arene_2230,c1c[nH]n2nnncn2[nH]1
arene_2231,O=c1[nH]c(=O)c(=O)n2ccsnc1-2
arene_2232,O=c1[nH]c(=O)n2nccnn12
arene_2233,O=c1ccc2cscc2o1
arene_2234,O=c1ccc2c(=O)cnsc2[nH]1
arene_2235,O=c1[nH]n2ccon2c1=O
arene_2236,O=c1cnn2cc[nH]c(=O)n12
arene_2237,O=c1[nH]cnc2nnccc12
arene_2238,O=c1ccc2n[nH]ccn1-2
arene_2239,O=c1ccn2ncc(=O)sc2c1
arene_2240,O=c1nnc2ccc(=O)oc2[nH]1
arene_2241,O=c1[nH]ccc2nn[nH]c12
arene_2242,O=c1ccc2nsc(=O)n2s1
arene_2243,O=c1cnc2c[nH]ccn-2c1=O
arene_2244,O=c1[nH]c2occc2c(=O)s1
arene_2245,O=c1[nH]cnn2occsn12
arene_2246,O=c1nnoc2cc[nH]c(=O)c12
arene_2247,O=c1sc(=O)c2cc[nH]c(=O)c2s1
arene_2248,O=c1oc(=O)c2c(=O)sccc2o1
arene_2249,O=c1cnc2csccn-2c1=O
arene_2250,O=c1oc(=O)n2c(=O)ccsn12
arene_2251,O=c1[nH]c2c(=O)sccc2sc1=O
arene_2252,O=c1[nH]ccn2nccc12
arene_2253,O=c1on2[nH]ccn2c(=O)c1=O
arene_2254,O=c1ccn2nn[nH]c2c1
arene_2255,O=c1ccc2nsccn1-2
arene_2256,O=c1nnsc2ccoc12
arene_2257,O=c1ccc2noc(=O)n2s1
arene_2258,O=c1ccoc2cncc(=O)n12
arene_2259,O=c1ccn2[nH]c(=O)ccc2n1
arene_2260,O=c1ncnc2ccccn12
arene_2261,c1cn2snnon2[nH]1
arene_2262,c1cn2ocnoc-2c[nH]1
arene_2263,O=c1sc(=O)n2sccn2c1=O
arene_2264,O=c1cc[nH]n2nnnc12
arene_2265,O=c1nnn2cccc2o1
arene_2266,O=c1ccc2ccoc2[nH]1
arene_2267,O=c1nnn2c(=O)ccsc2n1
arene_2268,O=c1cnc2ccoc2o1
arene_2269,O=c1onc2c(=O)cc[nH]n2c1=O
arene_2270,O=c1cc2oc(=O)ccc2no1
arene_2271,c1cn2[nH]ncsn2[nH]1
arene_2272,O=c1c(=O)c2cc[nH]c(=O)c2c1=O
arene_2273,O=c1ccnc2oncn12
arene_2274,O=c1cnn2ccncc2c1
arene_2275,O=c1ccn2cc[nH]c2c1
arene_2276,O=c1ccn2cnscc1-2
arene_2277,O=c1[nH]ccc2cnccc12
arene_2278,O=c1cc2c(=O)ccon2c(=O)o1
arene_2279,O=c1[nH]n2ncccn2c(=O)c1=O
arene_2280,O=c1[nH]ccc2nnoc12
arene_2281,O=c1sccc2cnnnc12
arene_2282,O=c1ccn2c(=O)ccon2c1=O
arene_2283,c1cnn2sccsn2c1
arene_2284,c1cc2nnsc2nn1
arene_2285,O=c1on2cc[nH]nc-2c1=O
arene_2286,O=c1ccsc2cscc12
arene_2287,O=c1ccn2ncnc2s1
arene_2288,O=c1[nH]n2c(=O)ccc(=O)n2[nH]c1=O
arene_2289,O=c1oc(=O)c(=O)n2ccocc1-2
arene_2290,O=c1cnn2sccon2[nH]1
arene_2291,O=c1nn[nH]c2ccoc12
arene_2292,O=c1[nH]n2occon2o1
arene_2293,O=c1cc2ccc(=O)oc2co1
arene_2294,O=c1nnoc2cccn12
arene_2295,c1cc2cnoc2s1
arene_2296,O=c1oc2[nH]ccc(=O)c2c(=O)s1
arene_2297,O=c1ncn2c(=O)ccn2s1
arene_2298,O=c1ccc2ccc(=O)oc2[nH]1
arene_2299,O=c1cc[nH]c2cc[nH]c(=O)c12
arene_2300,O=c1ccsn2[nH]cnon12
arene_2301,O=c1cc2nccnc2no1
arene_2302,O=c1ccn2occc2n1
arene_2303,c1cnc2cnsc2c1
arene_2304,O=c1cnn2c(=O)occn12
arene_2305,O=c1sc(=O)c2nccn2s1
arene_2306,O=c1cnc2cccc(=O)n2[nH]1
arene_2307,O=c1[nH]c2ccnc(=O)n2[nH]1
arene_2308,O=c1occn2scc[nH]n12
arene_2309,c1coc2ocnoc=2[nH]1
arene_2310,O=c1ccc(=O)n2[nH]cnn12
arene_2311,O=c1nc2sccc2cs1
arene_2312,O=c1ccsc(=O)s1
arene_2313,O=c1[nH]ncn2occ[nH]n12
arene_2314,O=c1occ2ncccn2c1=O
arene_2315,O=c1[nH]c2[nH]ccc2s1
arene_2316,O=c1cc2c(=O)[nH]ccn2nn1
arene_2317,O=c1cc2ccsc2n[nH]1
arene_2318,c1ccc2nccnc2c1
arene_2319,c1cnc2[nH]nnc2c1
arene_2320,O=c1cc2[nH]ccc2ns1
arene_2321,O=c1nnsc2cccn12
arene_2322,O=c1scnc2[nH]ccc12
arene_2323,O=c1sc(=O)n2occc(=O)n2c1=O
arene_2324,O=c1sc(=O)n2cconc1-2
arene_2325,O=c1ccn2cn[nH]c2c1
arene_2326,O=c1sc2occc(=O)c2sc1=O
arene_2327,O=c1cnsn2c(=O)ccnc12
arene_2328,O=c1cc[nH]c2[nH]ccc12
arene_2329,O=c1ccn2cnsc(=O)n12
arene_2330,c1cc2ccnnc2cn1
arene_2331,O=c1ccn2ncnnc2n1
arene_2332,O=c1[nH]c2nnccc2o1
arene_2333,O=c1occ2cc[nH]n2c1=O
arene_2334,O=c1oc2sccsc=2c(=O)c1=O
arene_2335,O=c1ncc2c(=O)ccoc2s1
arene_2336,O=c1on2ccon2c1=O
arene_2337,c1noc2occsc=2[nH]1
arene_2338,O=c1ccc2sncc(=O)c2o1
arene_2339,c1csn2cnnnn2[nH]1
arene_2340,O=c1scnc2nnccc12
arene_2341,O=c1oc(=O)c2c(=O)occc2o1
arene_2342,O=c1ncn2sc(=O)ccc2n1
arene_2343,O=c1ccc2ncccc2[nH]1
arene_2344,O=c1[nH]nc2ncccn12
arene_2345,O=c1on2ccnnn2c1=O
arene_2346,c1csc2nocnn-2[nH]1
arene_2347,O=c1cnon2c(=O)ccn12
arene_2348,O=c1cc2ccccn2nn1
arene_2349,O=c1ccsn2nnnc12
arene_2350,O=c1cc2[nH]ccc(=O)c2ns1
arene_2351,O=c1[nH]c(=O)n2sccon2o1
arene_2352,O=c1oc(=O)n2[nH]ccsn2s1
arene_2353,O=c1ccn2c(=O)snnn2c1=O
arene_2354,O=c1nnn2ccc(=O)c(=O)n2o1
arene_2355,O=c1ccon2[nH]ccon12
arene_2356,O=c1ccon2sncon12
arene_2357,O=c1ccc2c(=O)oncc2o1
arene_2358,O=c1ccc2cn[nH]c2[nH]1
arene_2359,O=c1ccn2sc(=O)c(=O)[nH]c2c1
arene_2360,O=c1[nH]ncn2c(=O)cccc12
arene_2361,O=c1nnn2[nH]cc[nH]n2[nH]1
arene_2362,O=c1oc2nccnc2o1
arene_2363,O=c1nc2cc[nH]c(=O)c2ns1
arene_2364,c1cc2ncsc2cn1
arene_2365,O=c1cnn2cccc2o1
arene_2366,O=c1ccc2[nH]c(=O)oc2o1
arene_2367,c1cn2ocnc2n1
arene_2368,c1nc2ccon2n1
arene_2369,O=c1[nH]ncn2[nH]ccsn12
arene_2370,O=c1onc2[nH]ccn12
arene_2371,c1cc2ccnnc2nn1
arene_2372,O=c1ccn2c(=O)sc(=O)[nH]c2n1
arene_2373,O=c1ccc2cc[nH]c(=O)c2s1
arene_2374,O=c1occ2ccsc(=O)n2c1=O
arene_2375,O=c1ccc2c(=O)nn[nH]c2o1
arene_2376,O=c1[nH]c2nccc(=O)n2[nH]c1=O
arene_2377,O=c1cnc2c(=O)occc2o1
arene_2378,O=c1ccsc2cn[nH]c12
arene_2379,O=c1[nH]c(=O)c2[nH]cc[nH]c1=2
arene_2380,O=c1occ2c(=O)ccon2c1=O
arene_2381,O=c1onnc2cnccc12
arene_2382,O=c1[nH]c(=O)n2[nH]ccn2c1=O
arene_2383,O=c1ccn2oc(=O)c(=O)[nH]c2c1
arene_2384,O=c1nnc2ccsc(=O)c2[nH]1
arene_2385,O=c1nnn2c(=O)sccc2n1
arene_2386,c1c[nH]n2occn2[nH]1
arene_2387,c1csc2[nH]ncoc=2[nH]1
arene_2388,O=c1sn2occsn2s1
arene_2389,O=c1sccc2cnsc(=O)c12
arene_2390,O=c1[nH]ccc2sccc12
arene_2391,O=c1[nH]cnn2c(=O)ccn12
arene_2392,O=c1ccsc2c(=O)ncoc12
arene_2393,O=c1ccc2[nH]ccc(=O)c2o1
arene_2394,O=c1scc2ccsc(=O)n2c1=O
arene_2395,O=c1[nH]c2ccnc(=O)n2oc1=O
arene_2396,O=c1c(=O)c(=O)c2c(=O)ccsc2c1=O
arene_2397,c1csn2ccsn2o1
arene_2398,O=c1cc[nH]c2ccnn12
arene_2399,O=c1oc2sccc(=O)c2sc1=O
arene_2400,O=c1nnc2c[nH]ccn1-2
arene_2401,c1con2oncn2[nH]1
arene_2402,O=c1oc2nccn2oc1=O
arene_2403,O=c1ccon2cccc12
arene_2404,O=c1ccc2sc(=O)cnc2o1
arene_2405,O=c1cc2c(=O)cc[nH]n2cn1
arene_2406,O=c1cc2nnccn2nn1
arene_2407,O=c1ccn2c(=O)sncc2c1
arene_2408,O=c1cccc2onnn12
arene_2409,O=c1cnoc2nnccc12
arene_2410,O=c1occc2nncnc12
arene_2411,O=c1[nH]ccc2nncn12
arene_2412,O=c1ncc2[nH]ccc(=O)c2s1
arene_2413,O=c1ccc2n[nH]c(=O)c(=O)n2s1
arene_2414,O=c1ncn2ccnc2s1
arene_2415,O=c1ccc2[nH]ncc(=O)c2o1
arene_2416,c1con2nnsn2[nH]1
arene_2417,O=c1ccn2cnscc-2c1=O
arene_2418,O=c1ccnc2ncccn12
arene_2419,O=c1ccn2ncc(=O)[nH]c2n1
arene_2420,O=c1ccn2oncon2o1
arene_2421,O=c1[nH]c(=O)c2ccncc2[nH]1
arene_2422,c1cc2nncnc2nn1
arene_2423,O=c1ccc2nnoc(=O)c2[nH]1
arene_2424,O=c1occn2oncon12
arene_2425,O=c1ncc2occsc1=2
arene_2426,c1conn1
arene_2427,c1cc2cc[nH]c2[nH]1
arene_2428,O=c1cnc2[nH]ccc(=O)c2s1
arene_2429,O=c1nnn2ccnnn2c1=O
arene_2430,O=c1[nH]c2cc[nH]c(=O)c2oc1=O
arene_2431,O=c1ccc2csnnn-2c1=O
arene_2432,O=c1nnc2c(=O)sccc2[nH]1
arene_2433,O=c1ccc2csncn1-2
arene_2434,O=c1cnsn2[nH]ccon12
arene_2435,O=c1ccc2cnccc2s1
arene_2436,O=c1cnsc2occc12
arene_2437,O=c1cnn2c(=O)ccc(=O)n2[nH]1
arene_2438,O=c1nnc2noccn1-2
arene_2439,O=c1oc(=O)n2ccnc2s1
arene_2440,O=c1ccc2ccsc(=O)c2o1
arene_2441,O=c1ccn2c(=O)ncsc2c1
arene_2442,c1cc2nccnc2nn1
arene_2443,O=c1ccn2ncoc(=O)c2c1
arene_2444,O=c1cnoc2cccnc12
arene_2445,O=c1cnn2nccc2o1
arene_2446,O=c1occn2[nH]ncsn12
arene_2447,O=c1[nH]c(=O)n2occ[nH]n2s1
arene_2448,O=c1nnn2ccnc2s1
arene_2449,O=c1oc2c(=O)occc2c(=O)s1
arene_2450,O=c1sncn2occon12
arene_2451,O=c1ccn2nnsnc-2c1=O
arene_2452,O=c1on2nccnn2c1=O
arene_2453,c1ccc2c(c1)ccc1ccccc12
arene_2454,c1cn2sccoc-2no1
arene_2455,O=c1ccc2oncc(=O)c2o1
arene_2456,O=c1oc(=O)n2occsn2s1
arene_2457,c1cn2scn[nH]n2[nH]1
arene_2458,c1cc2cocc2cn1
arene_2459,O=c1cc2sc(=O)ccn2c(=O)s1
arene_2460,O=c1ccn2ncsc(=O)n12
arene_2461,O=c1nccc2snnc(=O)n12
arene_2462,c1cc2sccn2n1
arene_2463,O=c1[nH]ccc2cc[nH]c(=O)c12
arene_2464,O=c1nccc[nH]1
arene_2465,O=c1cnn2c(=O)ccn2[nH]1
arene_2466,O=c1nnn2occ[nH]n2[nH]1
arene_2467,O=c1oc2cccc(=O)n2o1
arene_2468,O=c1nc2ccnnc2ns1
arene_2469,c1csc2n[nH]nnn-2[nH]1
arene_2470,O=c1[nH]nnn2c(=O)ccnc12
arene_2471,O=c1cn[nH]n2nccc12
arene_2472,O=c1ccn2c(=O)ncnc2o1
arene_2473,O=c1cc2ccc(=O)oc2no1
arene_2474,c1cnc2ocnc2n1
arene_2475,O=c1c(=O)c2nccc(=O)n2c1=O
arene_2476,O=c1[nH]c(=O)n2c(=O)[nH]ccn2c1=O
arene_2477,O=c1ccc2[nH]ncc(=O)c2s1
arene_2478,O=c1ccoc2c(=O)scnc12
arene_2479,O=c1sn2c(=O)cc[nH]n2c(=O)c1=O
arene_2480,O=c1sn2ccon2c(=O)c1=O
arene_2481,O=c1cc2occon-2c1=O
arene_2482,O=c1cc2cccnc2co1
arene_2483,O=c1nnn2cnccn12
arene_2484,O=c1cnn2c(=O)ccoc2c1
arene_2485,c1cn2scnsc-2c[nH]1
arene_2486,O=c1[nH]c(=O)n2c(=O)ccsn12
arene_2487,c1cnc2nnsc2c1
arene_2488,O=c1cnc(=O)n2c(=O)occn12
arene_2489,O=c1cnn2ccnnc2c1
arene_2490,O=c1ccn2oc(=O)c(=O)oc2n1
arene_2491,O=c1ccn2c(=O)c(=O)scc2[nH]1
arene_2492,O=c1snc2ccsn12
arene_2493,O=c1occc2[nH]cnc12
arene_2494,O=c1on2c(=O)ccon2c1=O
arene_2495,O=c1sc2ccoc(=O)c2sc1=O
arene_2496,c1cn2[nH]nc[nH]c-2n[nH]1
arene_2497,O=c1cc2occc(=O)c2c[nH]1
arene_2498,O=c1[nH]cnc2c(=O)sccc12
arene_2499,c1cnn2snnon2n1
arene_2500,O=c1scnc2occc12
arene_2501,O=c1nc2ccnnc2c[nH]1
arene_2502,O=c1oc(=O)c2ccoc2o1
arene_2503,O=c1[nH]c(=O)c2ccc(=O)sc2o1
arene_2504,O=c1[nH]c2cnccc2s1
arene_2505,O=c1occc2cnncc12
arene_2506,O=c1[nH]c(=O)n2c(=O)occn12
arene_2507,O=c1nccc2cnsn12
arene_2508,O=c1[nH]nnc2c(=O)[nH]ccc12
arene_2509,O=c1ccsc2c(=O)cnoc12
arene_2510,O=c1ccc2cc(=O)onc2[nH]1
arene_2511,c1cnc2nocc2c1
arene_2512,c1cc2n[nH]nc2cn1
arene_2513,O=c1[nH]n2ccnnn2c(=O)c1=O
arene_2514,O=c1[nH]c2ccnnc2o1
arene_2515,O=c1nnnc2ncccn12
arene_2516,O=c1sccsc1=O
arene_2517,O=c1cnn2c(=O)cccc2s1
arene_2518,O=c1cc[nH]c2oncc12
arene_2519,O=c1ccc2sc(=O)c(=O)sc2s1
arene_2520,c1cc2cnnnc2s1
arene_2521,O=c1sccc2[nH]ccc12
arene_2522,O=c1cnn2oc(=O)ccc2c1
arene_2523,c1non2ccon2[nH]1
arene_2524,O=c1occn2[nH]ccsn12
arene_2525,c1cc2nnon2n1
arene_2526,O=c1[nH]c(=O)c2c(=O)ccsc2o1
arene_2527,O=c1nnc2cccn2[nH]1
arene_2528,O=c1[nH]c(=O)c2c(=O)ccoc2o1
arene_2529,O=c1ccn2c(=O)c(=O)c(=O)on2s1
arene_2530,O=c1cc2c(=O)ccsc2no1
arene_2531,O=c1ncn2c(=O)ccc(=O)n2[nH]1
arene_2532,O=c1ncc2cccc(=O)n2s1
arene_2533,O=c1[nH]c2cc[nH]c(=O)c2sc1=O
arene_2534,O=c1oc2nnccc2sc1=O
arene_2535,O=c1nnn2cc[nH]cc1-2
arene_2536,O=c1ccc2c(=O)c(=O)oc1=2
arene_2537,c1cn2scnc2n1
arene_2538,c1cn2snnsc-2no1
arene_2539,O=c1cnn2c(=O)nccc2o1
arene_2540,c1cnn2[nH]cn[nH]n2c1
arene_2541,O=c1[nH]c2ccoc(=O)c2c(=O)o1
arene_2542,O=c1ccc2c(=O)oc(=O)sc2s1
arene_2543,O=c1cc2[nH]ccsc-2nc1=O
arene_2544,c1csc2[nH]nnsc=2[nH]1
arene_2545,O=c1ccn2cnncc2c1
arene_2546,O=c1cc[nH]c2c[nH]nc12
arene_2547,O=c1[nH]c2cccn2sc1=O
arene_2548,O=c1nc2oc(=O)ccc2n[nH]1
arene_2549,O=c1cc[nH]c2nccn12
arene_2550,O=c1cc2ccon2c(=O)s1
arene_2551,c1cc2nnoc2o1
arene_2552,O=c1oc2ccnn2s1
arene_2553,O=c1ccn2scnc2c1
arene_2554,O=c1ccn2ccncn2c1=O
arene_2555,O=c1cc2nnccc2co1
arene_2556,O=c1cnn2ccc(=O)oc2n1
arene_2557,O=c1[nH]n2ccnc2c(=O)o1
arene_2558,O=c1ccn2c(=O)cccc2s1
arene_2559,O=c1sc2scc[nH]c=2c(=O)c1=O
arene_2560,O=c1nc2occc(=O)n2c(=O)s1
arene_2561,O=c1scnn2[nH]cc[nH]n12
arene_2562,O=c1oncc2ccsc12
arene_2563,O=c1sn2nccnn2c1=O
arene_2564,c1cn2snc[nH]n2nn1
arene_2565,O=c1nc2sc(=O)ccn2c(=O)[nH]1
arene_2566,O=c1nnn2c(=O)[nH]ccn2c1=O
arene_2567,O=c1[nH]n2[nH]cc[nH]n2oc1=O
arene_2568,c1cn2cnsc2n1
arene_2569,c1nnn2[nH]ccsn2n1
arene_2570,O=c1cc2c(=O)cc[nH]c2c[nH]1
arene_2571,O=c1onnc2ccsc12
arene_2572,O=c1cc2scc[nH]n-2c(=O)c1=O
arene_2573,O=c1snc2c(=O)cc[nH]n2c1=O
arene_2574,O=c1nnnc2[nH]ccn12
arene_2575,O=c1ccon2onnon12
arene_2576,O=c1ccn2nnsc(=O)n12
arene_2577,O=c1cnoc2nccnc12
arene_2578,O=c1ccn2sc(=O)c(=O)n2[nH]1
arene_2579,O=c1occc2cnnnc12
arene_2580,O=c1nc2c(=O)ccsn2c(=O)o1
arene_2581,O=c1ccc2[nH]c(=O)c(=O)c=2c1=O
arene_2582,O=c1nnsc2ccsc12
arene_2583,O=c1ccsn2nccc12
arene_2584,c1cc2onnc2[nH]1
arene_2585,O=c1[nH]c2cc[nH]c(=O)c2[nH]c1=O
arene_2586,O=c1ccsn2onc[nH]n12
arene_2587,O=c1ccn2[nH]cnon2[nH]1
arene_2588,O=c1cnsc2ccoc(=O)c12
arene_2589,O=c1[nH]cnc2occc12
arene_2590,O=c1sn2[nH]ccc(=O)n2c1=O
arene_2591,c1cc2nnnnc2o1
arene_2592,O=c1ccn2c(=O)cnn2o1
arene_2593,O=c1cnc2c(=O)sccc2[nH]1
arene_2594,O=c1ncsc2ccsc(=O)c12
arene_2595,O=c1cnc2cccc(=O)n2s1
arene_2596,c1cn2scnsc-2ns1
arene_2597,O=c1[nH]ncn2sccon12
arene_2598,O=c1cc2[nH]cc[nH]c-2n1
arene_2599,c1ccn2scc[nH]n2c1
arene_2600,O=c1occ2ccncn2c1=O
arene_2601,O=c1occc2c(=O)occc12
arene_2602,O=c1sccn2occsn12
arene_2603,O=c1ncsc2cc[nH]c12
arene_2604,O=c1ccn2c(=O)nnn2o1
