arene_id,arene_smiles,arene_energy,aryne_id,aryne_smiles,aryne_energy,dehydrogenation_energy,Sz_Aryne_Ring,RingSys_Type,Aryne_Aindx_1,Aryne_Aindx_2,Aindx_1_Type,Aindx_2_Type,Aryne_Bond_Dist(A),Aidx1_BndAngl_idxs,BndAng1_Atom_Types,Aidx1_BndAngl,Aidx2_BndAngl_idxs,BndAng2_Atom_Types,Aidx2_BndAngl,Max_Aryne_BndAngl,Aidx1_BndAngl_dev,Aidx2_BndAngl_dev,Max_angle_dev,Sum_abs_dev,Aryne_DiH_Ang,eHOMO(eV),eLUMO(eV),H_L_Gap(eV),Hirsh_chgs_Aindx_1,Hirsh_chgs_Aindx_2,Sum_Abs_Hirsh_aryne
arene_5172,O=c1nnn2cc[nH]cc1-2,-486.5258,aryne_5938,O=c1nnn2c#c[nH]cc1-2,-485.1628,125.0463,6,multi,5,6,C,C,1.2675,"[4, 5, 6]","['N', 'C', 'C']",118.3812,"[5, 6, 7]","['C', 'C', 'N']",125.7451,125.7451,1.6187999999999931,5.745099999999994,5.745099999999994,7.363899999999987,40.871,-7.4731,-2.8214,4.6517,-0.0202,-0.0072,0.0274
arene_5173,O=c1[nH]c2[nH]ccc(=O)c2[nH]1,-545.7615,aryne_5939,O=c1[nH]c2[nH]c#cc(=O)c2[nH]1,-544.428,106.5348,6,multi,5,6,C,C,1.2363,"[4, 5, 6]","['N', 'C', 'C']",128.3204,"[5, 6, 7]","['C', 'C', 'C']",131.1586,131.1586,8.320400000000006,11.158600000000007,11.158600000000007,19.479000000000013,0.154,-7.3567,-1.8259,5.5308,-0.0193,-0.0527,0.072
arene_5174,O=c1ccn2c(=O)ccsn2c1=O,-1001.6214,aryne_5940,O=c1c#cn2c(=O)ccsn2c1=O,-1000.2876,106.723,6,multi,2,3,C,C,1.2351,"[1, 2, 3]","['C', 'C', 'C']",123.4537,"[2, 3, 4]","['C', 'C', 'N']",132.8,132.8,3.4536999999999978,12.800000000000011,12.800000000000011,16.25370000000001,24.072,-8.4446,-2.3962,6.048399999999999,-0.0661,0.0333,0.09940000000000002
arene_5174,O=c1ccn2c(=O)ccsn2c1=O,-1001.6214,aryne_5941,O=c1ccn2c(=O)c#csn2c1=O,-1000.3031,96.9967,6,multi,7,8,C,C,1.233,"[5, 7, 8]","['C', 'C', 'C']",126.4345,"[7, 8, 9]","['C', 'C', 'S']",130.9456,130.9456,6.4345,10.945600000000013,10.945600000000013,17.380100000000013,31.521,-8.4088,-2.7595,5.649299999999999,-0.0465,-0.0317,0.07819999999999999
arene_5175,O=c1cc2ccnnn2c(=O)o1,-619.6057,aryne_5942,O=c1cc2c#cnnn2c(=O)o1,-618.2598,114.3159,6,multi,4,5,C,C,1.2301,"[3, 4, 5]","['C', 'C', 'C']",112.066,"[4, 5, 6]","['C', 'C', 'N']",142.7496,142.7496,7.9339999999999975,22.749599999999987,22.749599999999987,30.683599999999984,0.101,-8.9426,-2.7799,6.162700000000001,-0.0709,0.0974,0.1683
arene_5176,O=c1ccn2cnc(=O)sc2n1,-942.564,aryne_5943,O=c1c#cn2cnc(=O)sc2n1,-941.2297,107.0368,6,multi,2,3,C,C,1.2331,"[1, 2, 3]","['C', 'C', 'C']",130.3461,"[2, 3, 4]","['C', 'C', 'N']",124.5174,130.3461,10.346100000000007,4.517399999999995,10.346100000000007,14.863500000000002,0.424,-9.6066,-2.7404,6.8662,-0.0284,-0.0213,0.0497
arene_5177,c1ccc2nc3ccccc3cc2c1,-554.929,aryne_5944,c1cc2cc3ccccc3nc2cc#1,-553.5952,106.723,6,multi,13,0,C,C,1.264,"[12, 13, 0]","['C', 'C', 'C']",129.7263,"[1, 0, 13]","['C', 'C', 'C']",127.6636,129.7263,9.726300000000009,7.663600000000002,9.726300000000009,17.38990000000001,0.015,-7.3020,-1.6584,5.643599999999999,-0.0296,-0.0436,0.0732
arene_5177,c1ccc2nc3ccccc3cc2c1,-554.929,aryne_5945,c1ccc2nc3ccccc3cc2c#1,-553.6008,103.209,6,multi,13,0,C,C,1.2324,"[12, 13, 0]","['C', 'C', 'C']",125.8597,"[1, 0, 13]","['C', 'C', 'C']",129.4577,129.4577,5.859700000000004,9.457699999999988,9.457699999999988,15.317399999999992,0.065,-7.4145,-1.5495,5.865,-0.0638,-0.0435,0.10729999999999999
arene_5177,c1ccc2nc3ccccc3cc2c1,-554.929,aryne_5946,c1ccc2cc3ccccc3nc2c#1,-553.6012,102.958,6,multi,13,0,C,C,1.2327,"[12, 13, 0]","['C', 'C', 'C']",126.0314,"[1, 0, 13]","['C', 'C', 'C']",129.833,129.833,6.031400000000005,9.832999999999998,9.832999999999998,15.864400000000003,0.049,-7.4543,-1.5632,5.8911,-0.0527,-0.0433,0.096
arene_5178,O=c1[nH]nc2ccoc(=O)n12,-581.6099,aryne_5947,O=c1[nH]nc2c#coc(=O)n12,-580.2549,120.0262,6,multi,5,6,C,C,1.2253,"[4, 5, 6]","['C', 'C', 'C']",109.474,"[5, 6, 7]","['C', 'C', 'O']",146.6321,146.6321,10.525999999999996,26.63210000000001,26.63210000000001,37.158100000000005,0.047,-8.4805,-2.4576,6.0229,-0.1159,0.1233,0.23920000000000002
arene_5179,O=c1[nH]nc2ccoc(=O)n2c1=O,-694.7954,aryne_5948,O=c1[nH]nc2c#coc(=O)n2c1=O,-693.4391,120.842,6,multi,5,6,C,C,1.2188,"[4, 5, 6]","['C', 'C', 'C']",114.187,"[5, 6, 7]","['C', 'C', 'O']",144.6486,144.6486,5.813000000000002,24.648599999999988,24.648599999999988,30.46159999999999,2.38,-8.6514,-2.5398,6.111600000000001,-0.108,0.1105,0.2185
arene_5180,O=c1[nH]c2cccnc2s1,-813.3793,aryne_5949,O=c1[nH]c2c#ccnc2s1,-812.0474,105.5308,6,multi,4,5,C,C,1.2555,"[3, 4, 5]","['C', 'C', 'C']",119.4606,"[4, 5, 6]","['C', 'C', 'C']",130.5039,130.5039,0.5394000000000005,10.503899999999987,10.503899999999987,11.043299999999988,0.041,-8.0358,-1.9644,6.071400000000001,-0.0715,-0.013,0.08449999999999999
arene_5180,O=c1[nH]c2cccnc2s1,-813.3793,aryne_5950,O=c1[nH]c2cc#cnc2s1,-812.0388,110.9274,6,multi,5,6,C,C,1.2654,"[4, 5, 6]","['C', 'C', 'C']",108.1464,"[5, 6, 7]","['C', 'C', 'N']",148.478,148.478,11.8536,28.47800000000001,28.47800000000001,40.33160000000001,0.025,-8.1689,-1.3332,6.835700000000001,-0.1433,0.1171,0.2604
arene_5181,c1ccn2nncc2c1,-395.3987,aryne_5951,c1ccn2nncc2c#1,-394.0652,106.5348,6,multi,8,0,C,C,1.2336,"[7, 8, 0]","['C', 'C', 'C']",121.7477,"[1, 0, 8]","['C', 'C', 'C']",131.3954,131.3954,1.7476999999999947,11.395399999999995,11.395399999999995,13.14309999999999,0.03,-7.9842,-1.8199,6.164300000000001,-0.0543,-0.0157,0.07
arene_5181,c1ccn2nncc2c1,-395.3987,aryne_5952,c1ccc2cnnn2c#1,-394.0471,117.8927,6,multi,8,0,C,C,1.2326,"[7, 8, 0]","['N', 'C', 'C']",122.9254,"[1, 0, 8]","['C', 'C', 'C']",130.2079,130.2079,2.9253999999999962,10.207899999999995,10.207899999999995,13.133299999999991,0.02,-8.0137,-2.3623,5.651400000000001,0.015,-0.0136,0.0286
arene_5182,O=c1cnsc2cnccc12,-851.3812,aryne_5953,O=c1cnsc2cnc#cc12,-850.0408,110.8646,6,multi,8,9,C,C,1.2668,"[7, 8, 9]","['N', 'C', 'C']",149.5403,"[8, 9, 10]","['C', 'C', 'C']",105.4692,149.5403,29.540300000000002,14.5308,29.540300000000002,44.0711,0.013,-8.4161,-2.1327,6.2834,0.1283,-0.1159,0.2442
arene_5183,O=c1ccc2nc[nH]c2s1,-813.3492,aryne_5954,O=c1c#cc2nc[nH]c2s1,-812.038,92.5413,6,multi,2,3,C,C,1.2317,"[1, 2, 3]","['C', 'C', 'C']",136.8806,"[2, 3, 4]","['C', 'C', 'C']",132.3317,136.8806,16.880599999999987,12.331700000000012,16.880599999999987,29.2123,0.052,-7.7860,-1.4826,6.3034,-0.0646,-0.0063,0.0709
arene_5184,O=c1cc2[nH]ccc2no1,-490.3657,aryne_5955,O=c1cc2[nH]c#cc2no1,-488.974,143.0558,5,multi,5,6,C,C,1.2348,"[4, 5, 6]","['N', 'C', 'C']",117.794,"[5, 6, 7]","['C', 'C', 'C']",107.7215,117.794,9.793999999999997,0.278499999999994,9.793999999999997,10.072499999999991,3.72,-8.1112,-3.5168,4.5944,0.0251,-0.0578,0.0829
arene_5185,O=c1ccn2ocnsn2[nH]1,-921.5494,aryne_5956,O=c1c#cn2ocnsn2[nH]1,-920.2291,98.2517,6,multi,2,3,C,C,1.2371,"[1, 2, 3]","['C', 'C', 'C']",121.9883,"[2, 3, 4]","['C', 'C', 'N']",127.0484,127.0484,1.9882999999999953,7.048400000000001,7.048400000000001,9.036699999999996,15.73,-8.1640,-2.3445,5.8195,-0.0822,-0.0007,0.0829
arene_5186,c1cc2nnnnc2nn1,-481.4127,aryne_5957,c1nnc2nnnnc2c#1,-480.067,114.1904,6,multi,9,0,C,C,1.2579,"[8, 9, 0]","['C', 'C', 'C']",105.3397,"[1, 0, 9]","['N', 'C', 'C']",146.9343,146.9343,14.660300000000007,26.934300000000007,26.934300000000007,41.594600000000014,0.075,-9.1280,-3.5805,5.5475,-0.0626,0.1349,0.1975
arene_5187,O=c1ccc2nsnc2s1,-1172.1097,aryne_5958,O=c1c#cc2nsnc2s1,-1170.7968,93.6081,6,multi,2,3,C,C,1.2246,"[1, 2, 3]","['C', 'C', 'C']",137.6148,"[2, 3, 4]","['C', 'C', 'C']",130.4446,137.6148,17.614800000000002,10.444600000000008,17.614800000000002,28.05940000000001,0.097,-8.7812,-2.1900,6.591200000000001,-0.0325,-0.0157,0.0482
arene_5188,O=c1ccn2onnc2c1,-506.309,aryne_5959,O=c1c#cn2onnc2c1,-504.9733,107.9153,6,multi,2,3,C,C,1.2477,"[1, 2, 3]","['C', 'C', 'C']",136.0758,"[2, 3, 4]","['C', 'C', 'N']",117.9809,136.0758,16.075799999999987,2.0190999999999946,16.075799999999987,18.09489999999998,0.358,-8.6454,-2.6119,6.0335,0.0083,-0.0204,0.028700000000000003
arene_5189,O=c1ccc2cccnc2o1,-512.4806,aryne_5960,O=c1c#cc2cccnc2o1,-511.1518,103.5855,6,multi,2,3,C,C,1.2247,"[1, 2, 3]","['C', 'C', 'C']",125.2321,"[2, 3, 4]","['C', 'C', 'C']",129.7409,129.7409,5.232100000000003,9.74090000000001,9.74090000000001,14.973000000000013,0.146,-8.6899,-1.9275,6.7623999999999995,-0.0584,-0.0169,0.0753
arene_5189,O=c1ccc2cccnc2o1,-512.4806,aryne_5961,O=c1ccc2c#ccnc2o1,-511.1438,108.6056,6,multi,5,6,C,C,1.2477,"[4, 5, 6]","['C', 'C', 'C']",125.1638,"[5, 6, 7]","['C', 'C', 'C']",125.0143,125.1638,5.163799999999995,5.014300000000006,5.163799999999995,10.1781,0.053,-8.5338,-2.0263,6.507499999999999,-0.0308,-0.0412,0.07200000000000001
arene_5189,O=c1ccc2cccnc2o1,-512.4806,aryne_5962,O=c1ccc2cc#cnc2o1,-511.1421,109.6723,6,multi,6,7,C,C,1.2699,"[5, 6, 7]","['C', 'C', 'C']",104.445,"[6, 7, 8]","['C', 'C', 'N']",150.3642,150.3642,15.555000000000007,30.36420000000001,30.36420000000001,45.91920000000002,0.035,-8.6962,-1.6577,7.038499999999999,-0.1562,0.1389,0.29510000000000003
arene_5190,O=c1cnn2c(=O)sccc2c1,-926.5067,aryne_5963,O=c1cnn2c(=O)sc#cc2c1,-925.186,98.5027,6,multi,8,9,C,C,1.2193,"[7, 8, 9]","['S', 'C', 'C']",130.7993,"[8, 9, 10]","['C', 'C', 'C']",134.5409,134.5409,10.799299999999988,14.540899999999993,14.540899999999993,25.34019999999998,0.003,-8.5237,-2.4761,6.047599999999999,-0.0476,-0.0365,0.08410000000000001
arene_5191,O=c1cnc2c(=O)ccoc2o1,-623.4555,aryne_5964,O=c1cnc2c(=O)c#coc2o1,-622.106,116.5749,6,multi,7,8,C,C,1.2224,"[5, 7, 8]","['C', 'C', 'C']",122.4782,"[7, 8, 9]","['C', 'C', 'O']",138.2864,138.2864,2.478200000000001,18.286399999999986,18.286399999999986,20.764599999999987,0.049,-9.2406,-2.4617,6.7789,-0.0772,0.0676,0.14479999999999998
arene_5192,O=c1onc2cccnn2c1=O,-619.5671,aryne_5965,O=c1onc2c#ccnn2c1=O,-618.2321,107.4761,6,multi,5,6,C,C,1.2257,"[4, 5, 6]","['C', 'C', 'C']",123.2894,"[5, 6, 7]","['C', 'C', 'C']",127.711,127.711,3.2894000000000005,7.7109999999999985,7.7109999999999985,11.000399999999999,0.145,-8.8469,-2.6143,6.2326,-0.0216,-0.0099,0.0315
arene_5193,O=c1sc(=O)n2cconc1-2,-924.2859,aryne_5966,O=c1sc(=O)n2c#conc1-2,-922.9146,130.2546,6,multi,6,7,C,C,1.2185,"[5, 6, 7]","['N', 'C', 'C']",117.2162,"[6, 7, 8]","['C', 'C', 'O']",139.8074,139.8074,2.7837999999999994,19.8074,19.8074,22.5912,0.024,-8.5233,-3.2185,5.3048,-0.0415,0.0832,0.1247
arene_5194,O=c1ncc2cc[nH]c2o1,-490.4316,aryne_5967,O=c1ncc2c#c[nH]c2o1,-489.0369,144.9383,5,multi,5,6,C,C,1.2414,"[4, 5, 6]","['C', 'C', 'C']",110.9849,"[5, 6, 7]","['C', 'C', 'N']",112.5922,112.5922,2.984899999999996,4.592200000000005,4.592200000000005,7.5771000000000015,0.042,-8.1185,-3.3823,4.736199999999999,-0.0452,-0.0225,0.0677
arene_5195,O=c1ccoc2csc(=O)n12,-908.3273,aryne_5968,O=c1c#coc2csc(=O)n12,-906.9753,118.1437,6,multi,2,3,C,C,1.2198,"[1, 2, 3]","['C', 'C', 'C']",118.1007,"[2, 3, 4]","['C', 'C', 'O']",143.599,143.599,1.8992999999999967,23.59899999999999,23.59899999999999,25.498299999999986,0.068,-7.9939,-2.5099,5.484,-0.1061,0.1071,0.2132
arene_5196,O=c1ccc2oc(=O)sc(=O)c2[nH]1,-1021.5614,aryne_5969,O=c1c#cc2oc(=O)sc(=O)c2[nH]1,-1020.2319,104.0248,6,multi,2,3,C,C,1.2292,"[1, 2, 3]","['C', 'C', 'C']",129.579,"[2, 3, 4]","['C', 'C', 'C']",126.426,129.579,9.579000000000008,6.426000000000002,9.579000000000008,16.00500000000001,0.066,-8.7048,-2.3335,6.371300000000001,-0.0122,-0.0284,0.040600000000000004
arene_5198,O=c1ncn2ccnnn2c1=O,-615.6982,aryne_5971,O=c1ncn2c#cnnn2c1=O,-614.344,119.5242,6,multi,5,6,C,C,1.3036,"[4, 5, 6]","['N', 'C', 'C']",111.2908,"[5, 6, 7]","['C', 'C', 'N']",116.0071,116.0071,8.709199999999996,3.992900000000006,8.709199999999996,12.702100000000002,55.433,-9.0510,-3.3545,5.6965,-0.0249,0.0244,0.0493
arene_5199,c1csc2nonnn-2[nH]1,-862.3906,aryne_5972,c1[nH]n2nnonc-2sc#1,-861.0585,105.6563,6,multi,9,0,C,C,1.2713,"[8, 9, 0]","['S', 'C', 'C']",103.5137,"[1, 0, 9]","['N', 'C', 'C']",144.9834,144.9834,16.4863,24.98339999999999,24.98339999999999,41.46969999999999,48.389,-8.1444,-2.0144,6.129999999999999,-0.1614,0.0391,0.20049999999999998
arene_5200,O=c1sc(=O)c2cnccc2s1,-1269.3141,aryne_5973,O=c1sc(=O)c2cnc#cc2s1,-1267.9806,106.5348,6,multi,8,9,C,C,1.2677,"[7, 8, 9]","['N', 'C', 'C']",151.2909,"[8, 9, 10]","['C', 'C', 'C']",104.4318,151.2909,31.290899999999993,15.568200000000004,31.290899999999993,46.8591,0.002,-9.1606,-1.8158,7.3448,0.1529,-0.1465,0.2994
arene_5201,O=c1oc2cccc(=O)n2c(=O)s1,-1021.542,aryne_5974,O=c1oc2cc#cc(=O)n2c(=O)s1,-1020.2133,103.5228,6,multi,5,6,C,C,1.2273,"[4, 5, 6]","['C', 'C', 'C']",132.9676,"[5, 6, 7]","['C', 'C', 'C']",125.6499,132.9676,12.967600000000004,5.649900000000002,12.967600000000004,18.617500000000007,5.441,-8.6688,-2.1161,6.5527,0.0021,-0.065,0.0671
arene_5202,c1cn2[nH]cc[nH]c-2c[nH]1,-451.8239,aryne_5975,c1[nH]cc2[nH]cc[nH]n-2c#1,-450.5098,94.3611,6,multi,9,0,C,C,1.4889,"[8, 9, 0]","['N', 'C', 'C']",115.2152,"[1, 0, 9]","['N', 'C', 'C']",113.5504,115.2152,4.784800000000004,6.449600000000004,6.449600000000004,11.234400000000008,10.696,-5.9857,-0.4849,5.5008,-0.1815,-0.1931,0.3746
arene_5203,O=c1[nH]c2cccc(=O)n2o1,-565.5471,aryne_5977,O=c1[nH]c2cc#cc(=O)n2o1,-564.2228,100.7617,6,multi,5,6,C,C,1.2335,"[4, 5, 6]","['C', 'C', 'C']",134.6565,"[5, 6, 7]","['C', 'C', 'C']",126.2503,134.6565,14.656499999999994,6.250299999999996,14.656499999999994,20.90679999999999,0.29,-8.1188,-1.6011,6.5177000000000005,-0.013,-0.08,0.093
arene_5204,O=c1sccc2ncsc12,-1156.1085,aryne_5978,O=c1sc#cc2ncsc12,-1154.7872,98.8792,6,multi,3,4,C,C,1.2262,"[2, 3, 4]","['S', 'C', 'C']",133.1094,"[3, 4, 5]","['C', 'C', 'C']",130.4481,133.1094,13.109399999999994,10.44810000000001,13.109399999999994,23.557500000000005,0.025,-8.1097,-1.9140,6.1957,-0.0538,-0.0399,0.0937
arene_5206,O=c1ccc2cc(=O)sc(=O)n2[nH]1,-1001.6723,aryne_5980,O=c1c#cc2cc(=O)sc(=O)n2[nH]1,-1000.3414,104.9033,6,multi,2,3,C,C,1.2195,"[1, 2, 3]","['C', 'C', 'C']",126.2089,"[2, 3, 4]","['C', 'C', 'C']",130.7133,130.7133,6.2089,10.713300000000004,10.713300000000004,16.922200000000004,0.222,-8.5514,-2.5546,5.996799999999999,-0.016,-0.0169,0.0329
arene_5207,c1cn2nncc2[nH]1,-373.3427,aryne_5981,c1[nH]c2cnnn2c#1,-371.9348,153.2215,5,multi,7,0,C,C,1.4222,"[6, 7, 0]","['N', 'C', 'C']",101.2639,"[1, 0, 7]","['N', 'C', 'C']",106.9731,106.9731,6.736099999999993,1.0268999999999977,6.736099999999993,7.762999999999991,33.224,-8.3284,-3.3302,4.998200000000001,-0.0398,-0.0561,0.0959
arene_5208,O=c1ccsc2ccsc(=O)c12,-1253.2573,aryne_5982,O=c1c#csc2ccsc(=O)c12,-1251.9471,91.9138,6,multi,2,3,C,C,1.2276,"[1, 2, 3]","['C', 'C', 'C']",137.1943,"[2, 3, 4]","['C', 'C', 'S']",128.3366,137.1943,17.1943,8.336600000000004,17.1943,25.530900000000003,6.621,-8.3927,-2.0210,6.3717,-0.0242,-0.068,0.0922
arene_5208,O=c1ccsc2ccsc(=O)c12,-1253.2573,aryne_5983,O=c1ccsc2c#csc(=O)c12,-1251.9422,94.9886,6,multi,6,7,C,C,1.2272,"[5, 6, 7]","['C', 'C', 'C']",130.9994,"[6, 7, 8]","['C', 'C', 'S']",134.4994,134.4994,10.999400000000009,14.499400000000009,14.499400000000009,25.498800000000017,1.115,-8.3324,-1.9809,6.3515,-0.0743,-0.0318,0.1061
arene_5209,O=c1ccn2nnoc(=O)n12,-597.49,aryne_5984,O=c1c#cn2nnoc(=O)n12,-596.0995,142.3028,5,multi,2,3,C,C,1.2375,"[1, 2, 3]","['C', 'C', 'C']",109.2574,"[2, 3, 4]","['C', 'C', 'N']",116.751,116.751,1.257400000000004,8.751000000000005,8.751000000000005,10.008400000000009,17.505,-9.7019,-4.2661,5.4358,-0.0374,0.0429,0.08030000000000001
arene_5210,O=c1on2c(=O)ccc(=O)n2c(=O)s1,-1112.622,aryne_5985,O=c1on2c(=O)c#cc(=O)n2c(=O)s1,-1111.2941,103.0207,6,multi,6,7,C,C,1.22,"[4, 6, 7]","['C', 'C', 'C']",129.6657,"[6, 7, 8]","['C', 'C', 'C']",128.9558,129.6657,9.665699999999987,8.95580000000001,9.665699999999987,18.621499999999997,1.315,-9.8697,-2.8627,7.007,-0.0106,-0.011,0.0216
arene_5211,O=c1ccc2csc(=O)cc2o1,-930.3633,aryne_5986,O=c1c#cc2csc(=O)cc2o1,-929.035,103.2717,6,multi,2,3,C,C,1.2232,"[1, 2, 3]","['C', 'C', 'C']",125.1559,"[2, 3, 4]","['C', 'C', 'C']",130.9664,130.9664,5.155900000000003,10.966399999999993,10.966399999999993,16.122299999999996,0.584,-8.3291,-2.2131,6.1160000000000005,-0.0577,-0.0101,0.0678
arene_5212,O=c1ccn2c(=O)cnn2o1,-581.4768,aryne_5987,O=c1c#cn2c(=O)cnn2o1,-580.1263,117.2024,6,multi,2,3,C,C,1.2378,"[1, 2, 3]","['C', 'C', 'C']",118.2521,"[2, 3, 4]","['C', 'C', 'N']",127.8312,127.8312,1.7479000000000013,7.8311999999999955,7.8311999999999955,9.579099999999997,35.405,-9.2681,-2.9587,6.3094,-0.0585,0.0537,0.1122
arene_5213,c1coc2[nH]nnsc=2[nH]1,-846.4683,aryne_5988,c1[nH]c2snn[nH]c=2oc#1,-845.1054,124.9836,6,multi,9,0,C,C,1.2519,"[8, 9, 0]","['O', 'C', 'C']",125.5465,"[1, 0, 9]","['N', 'C', 'C']",127.1078,127.1078,5.546499999999995,7.1077999999999975,7.1077999999999975,12.654299999999992,43.619,-7.2897,-2.0207,5.269,-0.0167,-0.0241,0.0408
arene_5214,O=c1snnc2ccccc12,-851.3625,aryne_5989,O=c1snnc2c#cccc12,-850.0267,107.9781,6,multi,6,7,C,C,1.2435,"[5, 6, 7]","['C', 'C', 'C']",124.0697,"[6, 7, 8]","['C', 'C', 'C']",130.8102,130.8102,4.069699999999997,10.810200000000009,10.810200000000009,14.879900000000006,0.045,-8.6614,-2.2024,6.4590000000000005,-0.0318,-0.0022,0.034
arene_5214,O=c1snnc2ccccc12,-851.3625,aryne_5990,O=c1snnc2cc#ccc12,-850.0277,107.3506,6,multi,7,8,C,C,1.25,"[6, 7, 8]","['C', 'C', 'C']",126.5866,"[7, 8, 9]","['C', 'C', 'C']",128.647,128.647,6.586600000000004,8.646999999999991,8.646999999999991,15.233599999999996,0.011,-8.6628,-1.8866,6.776200000000001,-0.0227,-0.0117,0.0344
arene_5214,O=c1snnc2ccccc12,-851.3625,aryne_5991,O=c1snnc2ccc#cc12,-850.0254,108.7938,6,multi,8,9,C,C,1.2436,"[7, 8, 9]","['C', 'C', 'C']",129.4134,"[8, 9, 10]","['C', 'C', 'C']",125.1552,129.4134,9.413399999999996,5.155199999999994,9.413399999999996,14.56859999999999,0.044,-8.6369,-2.1114,6.525500000000001,-0.0085,-0.0203,0.0288
arene_5215,O=c1ncc2sccc2o1,-833.1855,aryne_5992,O=c1ncc2sc#cc2o1,-831.8138,130.5056,5,multi,6,7,C,C,1.2414,"[5, 6, 7]","['S', 'C', 'C']",112.9413,"[6, 7, 8]","['C', 'C', 'C']",119.448,119.448,4.941299999999998,11.447999999999993,11.447999999999993,16.38929999999999,0.055,-8.7600,-3.5797,5.1803,-0.054,-0.0096,0.0636
arene_5216,O=c1ccn2onnon2o1,-634.3442,aryne_5993,O=c1c#cn2onnon2o1,-632.9959,115.8219,6,multi,2,3,C,C,1.2265,"[1, 2, 3]","['C', 'C', 'C']",124.9522,"[2, 3, 4]","['C', 'C', 'N']",129.3497,129.3497,4.952200000000005,9.349700000000013,9.349700000000013,14.301900000000018,17.141,-9.7862,-3.2222,6.563999999999999,-0.0397,0.0495,0.0892
arene_5217,O=c1cnn2ccc(=O)c(=O)n2[nH]1,-674.8477,aryne_5994,O=c1cnn2c#cc(=O)c(=O)n2[nH]1,-673.5112,108.4173,6,multi,5,6,C,C,1.2358,"[4, 5, 6]","['N', 'C', 'C']",129.2357,"[5, 6, 7]","['C', 'C', 'C']",129.3638,129.3638,9.235700000000008,9.363799999999998,9.363799999999998,18.599500000000006,18.507,-8.5762,-2.6833,5.8929,0.0218,-0.0426,0.0644
arene_5218,O=c1ccc2onnc2o1,-526.2223,aryne_5995,O=c1c#cc2onnc2o1,-524.8867,107.8526,6,multi,2,3,C,C,1.2298,"[1, 2, 3]","['C', 'C', 'C']",131.7695,"[2, 3, 4]","['C', 'C', 'C']",120.4133,131.7695,11.769499999999994,0.41330000000000666,11.769499999999994,12.1828,0.185,-9.2959,-2.8772,6.418699999999999,-0.0083,-0.007,0.015300000000000001
arene_5219,O=c1ncsc2c(=O)occc12,-946.3858,aryne_5996,O=c1ncsc2c(=O)oc#cc12,-945.0252,123.5403,6,multi,9,10,C,C,1.2245,"[8, 9, 10]","['O', 'C', 'C']",142.1957,"[9, 10, 11]","['C', 'C', 'C']",115.3843,142.1957,22.195699999999988,4.615700000000004,22.195699999999988,26.811399999999992,0.165,-8.5520,-2.4163,6.1357,0.108,-0.0926,0.2006
arene_5220,O=c1c(=O)c2sccc(=O)c2c1=O,-1004.2546,aryne_5997,O=c1c(=O)c2sc#cc(=O)c2c1=O,-1002.9442,92.0393,6,multi,6,7,C,C,1.2298,"[5, 6, 7]","['S', 'C', 'C']",131.6381,"[6, 7, 8]","['C', 'C', 'C']",135.723,135.723,11.638100000000009,15.723000000000013,15.723000000000013,27.36110000000002,0.017,-9.0543,-3.2131,5.8412,-0.0544,-0.0239,0.0783
arene_5221,O=c1ccn2[nH]ncc(=O)c2n1,-599.7221,aryne_5998,O=c1c#cn2[nH]ncc(=O)c2n1,-598.3936,103.3972,6,multi,2,3,C,C,1.2475,"[1, 2, 3]","['C', 'C', 'C']",135.2118,"[2, 3, 4]","['C', 'C', 'N']",118.4111,135.2118,15.21180000000001,1.5888999999999953,15.21180000000001,16.800700000000006,0.213,-8.4709,-2.5640,5.9069,-0.0022,-0.0616,0.0638
arene_5222,O=c1ccn2nc[nH]cc1-2,-470.5185,aryne_5999,O=c1c#cn2nc[nH]cc1-2,-469.1411,134.0824,5,multi,2,3,C,C,1.2524,"[1, 2, 3]","['C', 'C', 'C']",109.6467,"[2, 3, 4]","['C', 'C', 'N']",118.1272,118.1272,1.6466999999999956,10.127200000000002,10.127200000000002,11.773899999999998,17.471,-6.9992,-2.3855,4.6137,-0.1047,0.006,0.1107
arene_5223,O=c1on2ccsn2c(=O)c1=O,-999.3566,aryne_6000,O=c1on2c#csn2c(=O)c1=O,-997.9835,131.3842,5,multi,4,5,C,C,1.2671,"[3, 4, 5]","['N', 'C', 'C']",130.5611,"[4, 5, 6]","['C', 'C', 'S']",103.8356,130.5611,22.56110000000001,4.1644000000000005,22.56110000000001,26.72550000000001,24.614,-8.5408,-3.8040,4.736800000000001,0.0626,-0.1,0.16260000000000002
arene_5224,O=c1ncsc2c(=O)sccc12,-1269.2936,aryne_6001,O=c1ncsc2c(=O)sc#cc12,-1267.971,99.6949,6,multi,9,10,C,C,1.226,"[8, 9, 10]","['S', 'C', 'C']",128.4663,"[9, 10, 11]","['C', 'C', 'C']",136.0502,136.0502,8.46629999999999,16.05019999999999,16.05019999999999,24.51649999999998,0.054,-8.3660,-2.4523,5.9136999999999995,-0.0585,-0.0128,0.0713
