arene_id,arene_smiles,arene_energy,aryne_id,aryne_smiles,aryne_energy,dehydrogenation_energy,Sz_Aryne_Ring,RingSys_Type,Aryne_Aindx_1,Aryne_Aindx_2,Aindx_1_Type,Aindx_2_Type,Aryne_Bond_Dist(A),Aidx1_BndAngl_idxs,BndAng1_Atom_Types,Aidx1_BndAngl,Aidx2_BndAngl_idxs,BndAng2_Atom_Types,Aidx2_BndAngl,Max_Aryne_BndAngl,Aidx1_BndAngl_dev,Aidx2_BndAngl_dev,Max_angle_dev,Sum_abs_dev,Aryne_DiH_Ang,eHOMO(eV),eLUMO(eV),H_L_Gap(eV),Hirsh_chgs_Aindx_1,Hirsh_chgs_Aindx_2,Sum_Abs_Hirsh_aryne
arene_1560,O=c1[nH]c(=O)c2cccn2o1,-565.551,aryne_1806,O=c1[nH]c(=O)c2cc#cn2o1,-564.1521,147.5739,5,multi,7,8,C,C,1.263,"[6, 7, 8]","['C', 'C', 'C']",119.4488,"[7, 8, 9]","['C', 'C', 'N']",103.3148,119.4488,11.448800000000006,4.685199999999995,11.448800000000006,16.134,0.048,-8.9867,-3.5838,5.402900000000001,0.0271,-0.0457,0.0728
arene_1570,c1cc2nnnn2o1,-409.1276,aryne_1816,c1on2nnnc2c#1,-407.7155,155.857,5,multi,7,0,C,C,1.2353,"[6, 7, 0]","['C', 'C', 'C']",102.4299,"[1, 0, 7]","['O', 'C', 'C']",124.1253,124.1253,5.5700999999999965,16.125299999999996,16.125299999999996,21.695399999999992,0.13,-9.8472,-4.6997,5.147500000000001,-0.0448,0.1072,0.152
arene_1571,O=c1oc(=O)n2ccnc2o1,-601.4728,aryne_1817,O=c1oc(=O)n2c#cnc2o1,-600.0621,154.9785,5,multi,6,7,C,C,1.2673,"[5, 6, 7]","['N', 'C', 'C']",92.9322,"[6, 7, 8]","['C', 'C', 'N']",131.1508,131.1508,15.067800000000005,23.150800000000004,23.150800000000004,38.21860000000001,0.066,-9.3750,-3.6465,5.7285,-0.1283,0.1423,0.2706
arene_1572,O=c1ccc2ccoc2[nH]1,-474.408,aryne_1819,O=c1ccc2c#coc2[nH]1,-472.9957,155.9825,5,multi,5,6,C,C,1.2349,"[4, 5, 6]","['C', 'C', 'C']",103.6198,"[5, 6, 7]","['C', 'C', 'O']",121.5882,121.5882,4.380200000000002,13.5882,13.5882,17.968400000000003,0.158,-7.4640,-3.5323,3.9317,-0.0876,0.0567,0.14429999999999998
arene_1579,O=c1ccc2c(=O)c(=O)sc(=O)c1=2,-1004.2511,aryne_1827,O=c1c#cc2c(=O)c(=O)sc(=O)c1=2,-1002.88,130.1291,5,multi,2,3,C,C,1.2288,"[1, 2, 3]","['C', 'C', 'C']",107.9669,"[2, 3, 4]","['C', 'C', 'C']",116.4881,116.4881,0.03310000000000457,8.488100000000003,8.488100000000003,8.521200000000007,0.012,-9.8411,-4.1437,5.697400000000001,-0.0589,-0.016,0.0749
arene_1580,O=c1ccn2ccccn12,-454.5051,aryne_1828,O=c1c#cn2ccccn12,-453.1165,141.1105,5,multi,2,3,C,C,1.2516,"[1, 2, 3]","['C', 'C', 'C']",112.9606,"[2, 3, 4]","['C', 'C', 'N']",113.2769,113.2769,4.9605999999999995,5.276899999999998,5.276899999999998,10.237499999999997,4.755,-6.6960,-3.1509,3.5450999999999997,-0.0583,-0.024,0.0823
arene_1582,O=c1ccn2snnn12,-807.1922,aryne_1833,O=c1c#cn2snnn12,-805.8106,136.718,5,multi,2,3,C,C,1.2546,"[1, 2, 3]","['C', 'C', 'C']",105.679,"[2, 3, 4]","['C', 'C', 'N']",121.1872,121.1872,2.320999999999998,13.187200000000004,13.187200000000004,15.508200000000002,26.515,-8.3148,-3.5410,4.7738,-0.0835,0.039,0.1225
arene_1589,O=c1cc2ccon2c(=O)s1,-908.2714,aryne_1840,O=c1cc2c#con2c(=O)s1,-906.8593,155.857,5,multi,4,5,C,C,1.2295,"[3, 4, 5]","['C', 'C', 'C']",102.5625,"[4, 5, 6]","['C', 'C', 'O']",126.518,126.518,5.4375,18.518,18.518,23.9555,0.001,-8.6091,-4.5605,4.0485999999999995,-0.0703,0.1318,0.2021
arene_1597,c1cc2cnnnc2s1,-754.1546,aryne_1849,c1sc2nnncc2c#1,-752.793,124.1678,5,multi,8,0,C,C,1.2404,"[7, 8, 0]","['C', 'C', 'C']",122.6839,"[1, 0, 8]","['S', 'C', 'C']",111.9909,122.6839,14.683899999999994,3.9908999999999963,14.683899999999994,18.67479999999999,0.004,-9.1258,-3.2812,5.8446,-0.0142,-0.0711,0.0853
arene_1601,O=c1cc2occn2c(=O)o1,-585.429,aryne_1853,O=c1cc2oc#cn2c(=O)o1,-584.0163,156.2335,5,multi,5,6,C,C,1.5854,"[4, 5, 6]","['O', 'C', 'C']",105.3705,"[5, 6, 7]","['C', 'C', 'N']",101.3778,105.3705,2.629499999999993,6.6222000000000065,6.6222000000000065,9.2517,0.063,-8.8022,-3.9492,4.853,-0.0135,-0.0829,0.0964
arene_1603,O=c1ccn2sccn2c1=O,-888.3985,aryne_1856,O=c1ccn2sc#cn2c1=O,-887.0391,122.7873,5,multi,6,7,C,C,1.5102,"[5, 6, 7]","['S', 'C', 'C']",109.9697,"[6, 7, 8]","['C', 'C', 'N']",107.9058,109.9697,1.9697000000000031,0.09420000000000073,1.9697000000000031,2.063900000000004,0.048,-7.6290,-3.2776,4.3514,-0.1624,-0.1212,0.28359999999999996
arene_1614,O=c1nc2sccc2n[nH]1,-829.3481,aryne_1869,O=c1nc2sc#cc2n[nH]1,-827.9924,120.4655,5,multi,5,6,C,C,1.2334,"[4, 5, 6]","['S', 'C', 'C']",117.557,"[5, 6, 7]","['C', 'C', 'C']",118.512,118.512,9.557000000000002,10.512,10.512,20.069000000000003,0.012,-8.3223,-3.0164,5.3059,-0.0604,-0.0431,0.10350000000000001
arene_1617,O=c1cc2ccsc2no1,-833.1207,aryne_1873,O=c1cc2c#csc2no1,-831.763,121.7205,5,multi,4,5,C,C,1.2345,"[3, 4, 5]","['C', 'C', 'C']",122.4345,"[4, 5, 6]","['C', 'C', 'S']",115.0402,122.4345,14.4345,7.040199999999999,14.4345,21.4747,0.079,-8.4507,-3.3216,5.129099999999999,-0.0232,-0.0539,0.0771
arene_1619,O=c1ccc2csccn1-2,-797.2958,aryne_1875,O=c1c#cc2csccn1-2,-795.9265,128.9996,5,multi,2,3,C,C,1.234,"[1, 2, 3]","['C', 'C', 'C']",114.0857,"[2, 3, 4]","['C', 'C', 'C']",111.2344,114.0857,6.085700000000003,3.2343999999999937,6.085700000000003,9.320099999999996,0.062,-6.9134,-2.7206,4.1928,-0.0399,-0.0576,0.0975
arene_1626,O=c1nnnc2cc[nH]n12,-502.5388,aryne_1885,O=c1nnnc2c#c[nH]n12,-501.1339,151.3389,5,multi,6,7,C,C,1.2472,"[5, 6, 7]","['C', 'C', 'C']",110.3941,"[6, 7, 8]","['C', 'C', 'N']",113.1751,113.1751,2.3940999999999946,5.1751000000000005,5.1751000000000005,7.569199999999995,0.027,-8.7823,-4.6057,4.1766,-0.0029,0.0424,0.0453
arene_1630,c1cnc2cc[nH]c2c1,-379.4219,aryne_1893,c1[nH]c2cccnc2c#1,-378.0312,142.4283,5,multi,8,0,C,C,1.2448,"[7, 8, 0]","['C', 'C', 'C']",111.1247,"[1, 0, 8]","['N', 'C', 'C']",113.547,113.547,3.1247000000000043,5.546999999999997,5.546999999999997,8.671700000000001,0.036,-7.9488,-2.6228,5.3260000000000005,-0.0576,-0.0281,0.0857
arene_1632,O=c1scc2ccsn2c1=O,-1231.2146,aryne_1895,O=c1scc2c#csn2c1=O,-1229.8547,123.101,5,multi,5,6,C,C,1.2335,"[4, 5, 6]","['C', 'C', 'C']",127.7524,"[5, 6, 7]","['C', 'C', 'S']",107.9354,127.7524,19.752399999999994,0.06459999999999866,19.752399999999994,19.816999999999993,0.254,-7.4737,-3.4080,4.0657,0.0089,-0.0848,0.0937
arene_1634,c1cn2ocnc2n1,-393.1696,aryne_1897,c1nc2ncon2c#1,-391.7757,144.4363,5,multi,7,0,C,C,1.3005,"[6, 7, 0]","['N', 'C', 'C']",88.5533,"[1, 0, 7]","['N', 'C', 'C']",134.1427,134.1427,19.446700000000007,26.14269999999999,26.14269999999999,45.5894,0.168,-8.3568,-2.9069,5.4498999999999995,-0.1746,0.1522,0.3268
arene_1650,O=c1on2ccc(=O)n2c(=O)s1,-999.4234,aryne_1913,O=c1on2c#cc(=O)n2c(=O)s1,-998.0354,140.734,5,multi,4,5,C,C,1.2395,"[3, 4, 5]","['N', 'C', 'C']",120.2473,"[4, 5, 6]","['C', 'C', 'C']",105.1074,120.2473,12.247299999999996,2.8926000000000016,12.247299999999996,15.139899999999997,23.272,-9.8742,-4.1044,5.7698,0.0552,-0.0534,0.1086
arene_1652,O=c1ccoc2cccn12,-474.3953,aryne_1916,O=c1ccoc2cc#cn12,-472.9993,145.7541,5,multi,7,8,C,C,1.2439,"[6, 7, 8]","['C', 'C', 'C']",114.5499,"[7, 8, 9]","['C', 'C', 'N']",109.657,114.5499,6.549899999999994,1.6569999999999965,6.549899999999994,8.20689999999999,0.046,-7.8782,-2.8101,5.068099999999999,-0.0336,-0.029,0.0626
arene_1654,O=c1sccc2cc[nH]c12,-797.3294,aryne_1919,O=c1sccc2c#c[nH]c12,-795.9311,147.1974,5,multi,6,7,C,C,1.2488,"[5, 6, 7]","['C', 'C', 'C']",111.3436,"[6, 7, 8]","['C', 'C', 'N']",112.6282,112.6282,3.343599999999995,4.628200000000007,4.628200000000007,7.971800000000002,0.07,-7.6338,-3.1490,4.4848,-0.0497,-0.0058,0.0555
arene_1656,O=c1[nH]n2cc[nH]n2c1=O,-523.5603,aryne_1921,O=c1[nH]n2c#c[nH]n2c1=O,-522.2392,98.7537,5,multi,4,5,C,C,1.5406,"[3, 4, 5]","['N', 'C', 'C']",101.4588,"[4, 5, 6]","['C', 'C', 'N']",104.576,104.576,6.5412000000000035,3.4240000000000066,6.5412000000000035,9.96520000000001,1.71,-7.9484,-2.3192,5.629200000000001,-0.1748,-0.1423,0.31710000000000005
arene_1670,O=c1on2cccc2sc1=O,-908.2499,aryne_1936,O=c1on2c#ccc2sc1=O,-906.8549,145.1266,5,multi,4,5,C,C,1.267,"[3, 4, 5]","['N', 'C', 'C']",103.0503,"[4, 5, 6]","['C', 'C', 'C']",118.1237,118.1237,4.949700000000007,10.1237,10.1237,15.073400000000007,14.633,-8.2431,-3.3848,4.8583,-0.0605,0.0049,0.0654
arene_1673,O=c1scnn2c(=O)ccn12,-904.452,aryne_1939,O=c1scnn2c(=O)c#cn12,-903.0672,138.726,5,multi,8,9,C,C,1.237,"[6, 8, 9]","['C', 'C', 'C']",111.4294,"[8, 9, 10]","['C', 'C', 'N']",116.6093,116.6093,3.429400000000001,8.609300000000005,8.609300000000005,12.038700000000006,0.668,-8.3725,-3.5971,4.7754,-0.0529,0.0322,0.08510000000000001
arene_1680,c1cn2nnnc2s1,-732.1148,aryne_1948,c1sc2nnnn2c#1,-730.7259,141.2988,5,multi,7,0,C,C,1.2312,"[6, 7, 0]","['N', 'C', 'C']",118.2479,"[1, 0, 7]","['S', 'C', 'C']",114.1743,118.2479,10.247900000000001,6.174300000000002,10.247900000000001,16.422200000000004,0.072,-9.1819,-4.3381,4.843800000000001,0.0451,-0.0472,0.0923
arene_1690,O=c1[nH]ccc2cc[nH]c12,-454.5891,aryne_1960,O=c1[nH]ccc2c#c[nH]c12,-453.1918,146.5699,5,multi,6,7,C,C,1.249,"[5, 6, 7]","['C', 'C', 'C']",111.6702,"[6, 7, 8]","['C', 'C', 'N']",112.2967,112.2967,3.670199999999994,4.296700000000001,4.296700000000001,7.966899999999995,0.037,-7.2234,-2.8314,4.3919999999999995,-0.0546,-0.0194,0.07400000000000001
arene_1692,c1cn2[nH]cnc2n1,-373.3536,aryne_1962,c1nc2nc[nH]n2c#1,-371.9629,142.4283,5,multi,7,0,C,C,1.3048,"[6, 7, 0]","['N', 'C', 'C']",88.1804,"[1, 0, 7]","['N', 'C', 'C']",135.3446,135.3446,19.819599999999994,27.344600000000014,27.344600000000014,47.16420000000001,0.045,-7.6704,-2.3449,5.3255,-0.2297,0.1459,0.3756
arene_1699,O=c1sc(=O)c2nccn2s1,-1247.2473,aryne_1971,O=c1sc(=O)c2nc#cn2s1,-1245.8447,149.8957,5,multi,7,8,C,C,1.3101,"[6, 7, 8]","['N', 'C', 'C']",134.8497,"[7, 8, 9]","['C', 'C', 'N']",89.3005,134.8497,26.849700000000013,18.6995,26.849700000000013,45.54920000000001,0.206,-9.3666,-3.3898,5.9768,0.1814,-0.1694,0.3508
arene_1715,O=c1c(=O)c(=O)c2occc2c1=O,-681.335,aryne_1991,O=c1c(=O)c(=O)c2oc#cc2c1=O,-679.9165,159.8731,5,multi,8,9,C,C,1.2438,"[7, 8, 9]","['O', 'C', 'C']",128.0513,"[8, 9, 10]","['C', 'C', 'C']",96.8151,128.0513,20.051299999999998,11.184899999999999,20.051299999999998,31.236199999999997,0.096,-9.2326,-4.2346,4.997999999999999,0.1435,-0.0934,0.2369
arene_1739,O=c1nnon2cccc12,-506.2972,aryne_2017,O=c1nnon2c#ccc12,-504.8977,147.9504,5,multi,6,7,C,C,1.2651,"[5, 6, 7]","['N', 'C', 'C']",103.563,"[6, 7, 8]","['C', 'C', 'C']",119.5338,119.5338,4.436999999999998,11.5338,11.5338,15.970799999999997,0.084,-9.1809,-3.8024,5.378499999999999,-0.0383,0.0335,0.0718
arene_1741,O=c1on2cc[nH]n2c(=O)c1=O,-656.5743,aryne_2019,O=c1on2c#c[nH]n2c(=O)c1=O,-655.166,153.4725,5,multi,4,5,C,C,1.3681,"[3, 4, 5]","['N', 'C', 'C']",107.0551,"[4, 5, 6]","['C', 'C', 'N']",102.1487,107.0551,0.9449000000000041,5.851299999999995,5.851299999999995,6.796199999999999,42.678,-9.2758,-3.6946,5.581200000000001,0.0231,-0.0527,0.07579999999999999
arene_1751,O=c1snnn2c(=O)ccn12,-920.4324,aryne_2029,O=c1snnn2c(=O)c#cn12,-919.0449,140.4203,5,multi,8,9,C,C,1.2366,"[6, 8, 9]","['C', 'C', 'C']",111.772,"[8, 9, 10]","['C', 'C', 'N']",117.2202,117.2202,3.7720000000000056,9.220200000000006,9.220200000000006,12.992200000000011,2.287,-8.9855,-4.0352,4.9503,-0.0432,0.0476,0.0908
arene_1753,O=c1cc2[nH]ccn2c(=O)[nH]1,-545.7716,aryne_2031,O=c1cc2[nH]c#cn2c(=O)[nH]1,-544.3762,145.3776,5,multi,5,6,C,C,1.5572,"[4, 5, 6]","['N', 'C', 'C']",103.5563,"[5, 6, 7]","['C', 'C', 'N']",103.219,103.5563,4.443700000000007,4.781000000000006,4.781000000000006,9.224700000000013,12.29,-7.9528,-3.1206,4.8322,-0.1151,-0.0812,0.19629999999999997
arene_1786,c1cc2nnnn2s1,-732.0997,aryne_2068,c1sn2nnnc2c#1,-730.7333,127.1798,5,multi,7,0,C,C,1.2365,"[6, 7, 0]","['C', 'C', 'C']",121.5589,"[1, 0, 7]","['S', 'C', 'C']",112.2456,121.5589,13.558899999999994,4.245599999999996,13.558899999999994,17.80449999999999,0.04,-9.2443,-3.8931,5.3512,0.0225,-0.0614,0.0839
arene_1788,c1ncc2sccc2n1,-738.2035,aryne_2070,c1sc2cncnc2c#1,-736.8387,126.1758,5,multi,8,0,C,C,1.2395,"[7, 8, 0]","['C', 'C', 'C']",124.1336,"[1, 0, 8]","['S', 'C', 'C']",110.1305,124.1336,16.1336,2.130499999999998,16.1336,18.2641,0.046,-8.7505,-2.9167,5.8338,-0.0017,-0.0896,0.09129999999999999
arene_1790,c1cc2ncsc2s1,-1042.8919,aryne_2072,c1sc2scnc2c#1,-1041.5254,127.2426,5,multi,7,0,C,C,1.2406,"[6, 7, 0]","['C', 'C', 'C']",123.742,"[1, 0, 7]","['S', 'C', 'C']",109.5036,123.742,15.742000000000004,1.5036000000000058,15.742000000000004,17.24560000000001,0.055,-8.3095,-2.7523,5.5572,-0.0016,-0.1084,0.11
arene_1791,O=c1oc2ccsc2oc1=O,-928.1625,aryne_2073,O=c1oc2c#csc2oc1=O,-926.7947,128.0584,5,multi,4,5,C,C,1.2394,"[3, 4, 5]","['C', 'C', 'C']",119.3589,"[4, 5, 6]","['C', 'C', 'S']",112.9778,119.3589,11.358900000000006,4.977800000000002,11.358900000000006,16.336700000000008,0.006,-8.6860,-3.4407,5.2453,-0.019,-0.0706,0.0896
arene_1795,O=c1nc2cc[nH]n2c(=O)[nH]1,-561.7694,aryne_2077,O=c1nc2c#c[nH]n2c(=O)[nH]1,-560.371,147.2601,5,multi,4,5,C,C,1.2421,"[3, 4, 5]","['C', 'C', 'C']",109.1322,"[4, 5, 6]","['C', 'C', 'N']",116.2129,116.2129,1.1321999999999974,8.212900000000005,8.212900000000005,9.345100000000002,12.238,-8.6230,-3.9781,4.6449,-0.0335,0.0378,0.0713
arene_1797,O=c1sc(=O)n2cccc2s1,-1231.2482,aryne_2079,O=c1sc(=O)n2c#ccc2s1,-1229.8492,147.6366,5,multi,6,7,C,C,1.2403,"[5, 6, 7]","['N', 'C', 'C']",110.0293,"[6, 7, 8]","['C', 'C', 'C']",113.3994,113.3994,2.0293000000000063,5.3994,5.3994,7.428700000000006,0.694,-8.2992,-3.4499,4.849300000000001,-0.0105,-0.0223,0.0328
arene_1798,O=c1ccc2ccc(=O)c1=2,-457.0885,aryne_2080,O=c1c#cc2ccc(=O)c1=2,-455.7246,125.6111,5,multi,2,3,C,C,1.2325,"[1, 2, 3]","['C', 'C', 'C']",108.5745,"[2, 3, 4]","['C', 'C', 'C']",114.3496,114.3496,0.5745000000000005,6.349599999999995,6.349599999999995,6.924099999999996,0.213,-8.5647,-3.2683,5.2964,-0.0755,-0.0583,0.1338
arene_1808,O=c1nc[nH]n2ccnc12,-486.5658,aryne_2090,O=c1nc[nH]n2c#cnc12,-485.1738,143.2441,5,multi,6,7,C,C,1.3146,"[5, 6, 7]","['N', 'C', 'C']",88.5096,"[6, 7, 8]","['C', 'C', 'N']",134.7427,134.7427,19.490399999999994,26.742700000000013,26.742700000000013,46.23310000000001,0.006,-8.8664,-3.0323,5.8341,-0.2046,0.1744,0.379
arene_1818,O=c1nnnc2occn12,-522.399,aryne_2101,O=c1nnnc2oc#cn12,-520.9615,171.7957,5,multi,7,8,C,C,1.23,"[6, 7, 8]","['O', 'C', 'C']",119.2579,"[7, 8, 9]","['C', 'C', 'N']",104.7329,119.2579,11.257900000000006,3.2670999999999992,11.257900000000006,14.525000000000006,0.181,-9.3707,-5.3387,4.031999999999999,0.1087,0.0127,0.12140000000000001
arene_1821,O=c1ccc2c(=O)nnc1=2,-489.0919,aryne_2104,O=c1c#cc2c(=O)nnc1=2,-487.7246,127.7446,5,multi,2,3,C,C,1.2323,"[1, 2, 3]","['C', 'C', 'C']",109.2694,"[2, 3, 4]","['C', 'C', 'C']",115.4122,115.4122,1.2694000000000045,7.412199999999999,7.412199999999999,8.681600000000003,0.309,-9.1268,-4.1779,4.948899999999999,-0.0699,-0.0198,0.0897
arene_1836,c1cc2snnn2c1,-716.0888,aryne_2124,c1cc2snnn2c#1,-714.692,146.2561,5,multi,7,0,C,C,1.2538,"[6, 7, 0]","['N', 'C', 'C']",102.5361,"[1, 0, 7]","['C', 'C', 'C']",120.6478,120.6478,5.463899999999995,12.647800000000004,12.647800000000004,18.1117,0.101,-7.9183,-3.1933,4.7250000000000005,-0.074,0.0154,0.0894
arene_1837,O=c1[nH]nnn2c(=O)ccn12,-577.682,aryne_2125,O=c1[nH]nnn2c(=O)c#cn12,-576.2943,140.5458,5,multi,8,9,C,C,1.2398,"[6, 8, 9]","['C', 'C', 'C']",112.4316,"[8, 9, 10]","['C', 'C', 'N']",115.336,115.336,4.431600000000003,7.3359999999999985,7.3359999999999985,11.767600000000002,2.244,-8.7729,-3.8178,4.9551,-0.0442,0.0345,0.0787
arene_1841,O=c1ccc2[nH]nnsc1=2,-829.2464,aryne_2130,O=c1c#cc2[nH]nnsc1=2,-827.8923,119.4615,5,multi,2,3,C,C,1.2801,"[1, 2, 3]","['C', 'C', 'C']",122.3307,"[2, 3, 4]","['C', 'C', 'C']",88.0003,122.3307,14.330699999999993,19.999700000000004,19.999700000000004,34.3304,41.141,-8.2691,-2.5113,5.7578,-0.0059,-0.1452,0.15109999999999998
arene_1846,O=c1snnc2cc[nH]c12,-829.3261,aryne_2136,O=c1snnc2c#c[nH]c12,-827.9253,148.7662,5,multi,6,7,C,C,1.2468,"[5, 6, 7]","['C', 'C', 'C']",109.6234,"[6, 7, 8]","['C', 'C', 'N']",113.7761,113.7761,1.6234000000000037,5.7761,5.7761,7.399500000000003,0.0,-8.7615,-3.6808,5.0807,-0.0309,0.0136,0.0445
arene_1850,O=c1[nH]c2sccc2c(=O)s1,-1231.272,aryne_2140,O=c1[nH]c2sc#cc2c(=O)s1,-1229.9046,127.8073,5,multi,5,6,C,C,1.2414,"[4, 5, 6]","['S', 'C', 'C']",103.8747,"[5, 6, 7]","['C', 'C', 'C']",128.8441,128.8441,4.125299999999996,20.844099999999997,20.844099999999997,24.969399999999993,0.006,-8.5424,-3.1134,5.429,-0.1216,0.0308,0.1524
arene_1852,O=c1ccnc2[nH]ccn12,-470.6062,aryne_2143,O=c1ccnc2[nH]c#cn12,-469.1975,153.7235,5,multi,7,8,C,C,1.3873,"[6, 7, 8]","['N', 'C', 'C']",105.1732,"[7, 8, 9]","['C', 'C', 'N']",104.8143,105.1732,2.8268000000000058,3.185699999999997,3.185699999999997,6.012500000000003,33.81,-8.0018,-3.1990,4.8027999999999995,-0.0632,-0.0309,0.0941
arene_1859,O=c1scc2sccn2c1=O,-1231.2269,aryne_2150,O=c1scc2sc#cn2c1=O,-1229.8442,137.4082,5,multi,6,7,C,C,1.2262,"[5, 6, 7]","['S', 'C', 'C']",106.9988,"[6, 7, 8]","['C', 'C', 'N']",127.9245,127.9245,1.0011999999999972,19.924499999999995,19.924499999999995,20.925699999999992,0.033,-7.4638,-3.6737,3.7901,-0.0934,0.0619,0.1553
arene_1862,c1cc2nscc2s1,-1042.8783,aryne_2153,c1sc2csnc2c#1,-1041.5154,124.9836,5,multi,7,0,C,C,1.2342,"[6, 7, 0]","['C', 'C', 'C']",120.5642,"[1, 0, 7]","['S', 'C', 'C']",114.4092,120.5642,12.5642,6.4091999999999985,12.5642,18.973399999999998,0.016,-8.1650,-2.7441,5.4209,-0.0232,-0.0789,0.1021
arene_1879,O=c1ccc2[nH]c(=O)c(=O)c(=O)c1=2,-661.5064,aryne_2171,O=c1c#cc2[nH]c(=O)c(=O)c(=O)c1=2,-660.1431,125.2346,5,multi,2,3,C,C,1.2325,"[1, 2, 3]","['C', 'C', 'C']",112.6528,"[2, 3, 4]","['C', 'C', 'C']",110.0157,112.6528,4.652799999999999,2.0156999999999954,4.652799999999999,6.6684999999999945,0.147,-9.0512,-3.4230,5.6282,-0.0235,-0.0899,0.1134
arene_1882,c1ncc2ccsc2n1,-738.2045,aryne_2176,c1sc2ncncc2c#1,-736.8461,122.1598,5,multi,8,0,C,C,1.239,"[7, 8, 0]","['C', 'C', 'C']",123.4611,"[1, 0, 8]","['S', 'C', 'C']",111.2707,123.4611,15.461100000000002,3.270700000000005,15.461100000000002,18.731800000000007,0.046,-8.5255,-2.7742,5.751299999999999,-0.0236,-0.0905,0.1141
arene_1883,O=c1nnsn2ccnc12,-845.3021,aryne_2177,O=c1nnsn2c#cnc12,-843.9007,149.1427,5,multi,6,7,C,C,1.3088,"[5, 6, 7]","['N', 'C', 'C']",88.962,"[6, 7, 8]","['C', 'C', 'N']",134.7551,134.7551,19.037999999999997,26.7551,26.7551,45.793099999999995,0.053,-9.1299,-3.4505,5.679399999999999,-0.1725,0.1818,0.35429999999999995
arene_1911,c1cc2ccsc2o1,-703.9288,aryne_2207,c1oc2sccc2c#1,-702.519,154.4137,5,multi,7,0,C,C,1.2381,"[6, 7, 0]","['C', 'C', 'C']",100.968,"[1, 0, 7]","['O', 'C', 'C']",124.9624,124.9624,7.0319999999999965,16.962400000000002,16.962400000000002,23.9944,0.034,-7.9262,-3.1252,4.801,-0.1094,0.0766,0.186
arene_1911,c1cc2ccsc2o1,-703.9288,aryne_2208,c1sc2occc2c#1,-702.567,124.2933,5,multi,7,0,C,C,1.2421,"[6, 7, 0]","['C', 'C', 'C']",125.025,"[1, 0, 7]","['S', 'C', 'C']",109.3789,125.025,17.025000000000006,1.3789000000000016,17.025000000000006,18.403900000000007,0.015,-7.9360,-2.4030,5.5329999999999995,-0.0104,-0.1233,0.1337
arene_1912,O=c1scc2ccsn12,-1118.0221,aryne_2209,O=c1scc2c#csn12,-1116.6598,124.6071,5,multi,5,6,C,C,1.2334,"[4, 5, 6]","['C', 'C', 'C']",124.5456,"[5, 6, 7]","['C', 'C', 'S']",110.7393,124.5456,16.545599999999993,2.7393,16.545599999999993,19.284899999999993,0.039,-7.2935,-3.3482,3.9453,0.0043,-0.077,0.0813
arene_1921,O=c1oc2[nH]ccc2sc1=O,-908.3226,aryne_2218,O=c1oc2[nH]c#cc2sc1=O,-906.9257,146.3189,5,multi,5,6,C,C,1.2459,"[4, 5, 6]","['N', 'C', 'C']",113.2181,"[5, 6, 7]","['C', 'C', 'C']",110.0389,113.2181,5.218100000000007,2.038899999999998,5.218100000000007,7.257000000000005,5.174,-7.8090,-3.3600,4.449,-0.0115,-0.0562,0.0677
arene_1924,O=c1sn2sccn2c(=O)c1=O,-1322.3017,aryne_2221,O=c1sn2sc#cn2c(=O)c1=O,-1320.9378,125.6111,5,multi,5,6,C,C,1.5126,"[4, 5, 6]","['S', 'C', 'C']",109.5738,"[5, 6, 7]","['C', 'C', 'N']",107.8194,109.5738,1.5738000000000056,0.18059999999999832,1.5738000000000056,1.754400000000004,5.925,-7.9886,-3.3431,4.6455,-0.1508,-0.1006,0.25139999999999996
arene_1930,O=c1nc2[nH]ccc2ns1,-829.35,aryne_2227,O=c1nc2[nH]c#cc2ns1,-827.9672,137.471,5,multi,5,6,C,C,1.2392,"[4, 5, 6]","['N', 'C', 'C']",116.777,"[5, 6, 7]","['C', 'C', 'C']",109.4629,116.777,8.777000000000001,1.4629000000000048,8.777000000000001,10.239900000000006,0.013,-8.2898,-3.3317,4.9581,0.0093,-0.068,0.07730000000000001
arene_1940,c1cc2ccoc2nn1,-415.2405,aryne_2239,c1oc2nnccc2c#1,-413.8375,150.1467,5,multi,8,0,C,C,1.2386,"[7, 8, 0]","['C', 'C', 'C']",100.0419,"[1, 0, 8]","['O', 'C', 'C']",127.3755,127.3755,7.958100000000002,19.375500000000002,19.375500000000002,27.333600000000004,0.048,-8.8569,-3.4837,5.3732,-0.1157,0.1106,0.2263
arene_1950,O=c1ncc2nccn2s1,-829.3431,aryne_2249,O=c1ncc2nc#cn2s1,-827.9387,151.0252,5,multi,6,7,C,C,1.3115,"[5, 6, 7]","['N', 'C', 'C']",134.8573,"[6, 7, 8]","['C', 'C', 'N']",89.4326,134.8573,26.85730000000001,18.567400000000006,26.85730000000001,45.424700000000016,0.034,-8.9526,-3.3268,5.6258,0.1788,-0.1642,0.34299999999999997
arene_1961,O=c1nc2ccsc2c[nH]1,-813.3513,aryne_2261,O=c1nc2c#csc2c[nH]1,-811.9895,124.2933,5,multi,4,5,C,C,1.2381,"[3, 4, 5]","['C', 'C', 'C']",125.0872,"[4, 5, 6]","['C', 'C', 'S']",111.359,125.0872,17.087199999999996,3.3589999999999947,17.087199999999996,20.44619999999999,0.018,-7.8857,-2.8766,5.0091,-0.0013,-0.082,0.0833
