arene_ID,arene_smiles
arene_2126,O=c1oc2c(=O)cc[nH]c2sc1=O
arene_2127,O=c1ccn2c(=O)c(=O)ccn2o1
arene_2128,O=c1ccc2sc(=O)cnc2o1
arene_2129,c1nn2sccoc-2co1
arene_2130,O=c1nnsc2ccnnc12
arene_2131,O=c1ccn2oc(=O)c(=O)[nH]c2n1
arene_2132,O=c1sc(=O)n2ccscc-2c1=O
arene_2133,O=c1ccnc2cncnn12
arene_2134,c1cn2ocnc2n1
arene_2135,O=c1[nH]c2ncccc2c(=O)o1
arene_2136,O=c1nc[nH]n2sccon12
arene_2137,O=c1onc2nnccn2c1=O
arene_2138,O=c1occn2[nH]cn[nH]n12
arene_2139,O=c1[nH]c2c(=O)ccsc2o1
arene_2140,O=c1ccn2c(=O)snc2[nH]1
arene_2141,O=c1[nH]ccc2c[nH]nc12
arene_2142,O=c1cnn2occsn2o1
arene_2143,O=c1nnoc2ccncc12
arene_2144,O=c1cc2[nH]ccon-2c1=O
arene_2145,O=c1ccn2c(=O)sc(=O)nc2o1
arene_2146,O=c1[nH]c2ccc(=O)oc2[nH]1
arene_2147,O=c1ccn2ncc(=O)sc2n1
arene_2148,c1cnc2nsnc2c1
arene_2149,O=c1[nH]ncn2ccnc12
arene_2150,c1cn2[nH]ncoc-2n[nH]1
arene_2151,O=c1nnn2ccc(=O)[nH]c2n1
arene_2152,O=c1ccc2cccn2o1
arene_2153,O=c1ccc2cncc(=O)n2o1
arene_2154,c1cn2scn[nH]n2[nH]1
arene_2155,O=c1cccc2nn[nH]c(=O)n12
arene_2156,O=c1ccc2c(=O)snnc2o1
arene_2157,O=c1sccc2oncc12
arene_2158,O=c1nc2cc[nH]c(=O)n2c(=O)[nH]1
arene_2159,O=c1nnn2c(=O)cccc2[nH]1
arene_2160,O=c1nnn2occsn2o1
arene_2161,O=c1cc2sccn2c(=O)s1
arene_2162,c1cc2cnnnn2c1
arene_2163,O=c1[nH]c(=O)n2ccnnn2c1=O
arene_2164,O=c1ccn2c(=O)cccc2s1
arene_2165,O=c1oncc2ccccc12
arene_2166,O=c1[nH]nnn2c(=O)ccn12
arene_2167,O=c1sncc2sccc12
arene_2168,O=c1ocnc2nnccc12
arene_2169,O=c1nc2c(=O)sccc2cs1
arene_2170,O=c1occc2ccnn12
arene_2171,O=c1ncsn2c(=O)ccn12
arene_2172,O=c1cnc2[nH]ccsc1=2
arene_2173,O=c1[nH]c(=O)n2[nH]ccsn2[nH]1
arene_2174,O=c1ncc2[nH]ccc2[nH]1
arene_2175,c1cc2nnnnn2n1
arene_2176,O=c1ccn2[nH]c(=O)ccc2c1
arene_2177,O=c1ccc2snnc2o1
arene_2178,O=c1nnc2[nH]ccsc1=2
arene_2179,c1cn2occ[nH]c-2n[nH]1
arene_2180,O=c1nc2sccc2ns1
arene_2181,O=c1sn2c(=O)cc[nH]n2c1=O
arene_2182,O=c1occn2[nH]nc[nH]n12
arene_2183,O=c1oc2ccccc2c(=O)s1
arene_2184,O=c1[nH]ccc2cnncc12
arene_2185,O=c1sn2cnccn2c(=O)c1=O
arene_2186,O=c1ccn2c(=O)c(=O)[nH]cc2[nH]1
arene_2187,O=c1ccc2cnnc(=O)n2s1
arene_2188,O=c1cc[nH]n2cccc12
arene_2189,O=c1[nH]n2cc[nH]cc-2c(=O)c1=O
arene_2190,O=c1nnn2ccocc-2c1=O
arene_2191,c1cn2onn[nH]c-2cs1
arene_2192,O=c1onnn2c(=O)cccc12
arene_2193,c1cn2scc[nH]n2nn1
arene_2194,c1cnc2nccnc2c1
arene_2195,O=c1ncsc2nccn12
arene_2196,O=c1nnsc2sccc12
arene_2197,O=c1cc2c(=O)cc[nH]c2no1
arene_2198,O=c1ccc(=O)c2[nH]cc[nH]c1=2
arene_2199,O=c1nnc2sccc2s1
arene_2200,O=c1[nH]c2ccnc(=O)n2oc1=O
arene_2201,O=c1[nH]n2ccc(=O)n2sc1=O
arene_2202,O=c1ccc2ocnsc=2c1=O
arene_2203,c1ncn2scc[nH]n2n1
arene_2204,O=c1[nH]c2ccoc2c(=O)s1
arene_2205,O=c1onc2nccnn2c1=O
arene_2206,O=c1oc(=O)n2sccon2o1
arene_2207,O=c1oc(=O)n2ccccn12
arene_2208,O=c1ncsc2ccnnc12
arene_2209,c1cn2occsn2nn1
arene_2210,c1cc2cc[nH]n2n1
arene_2211,c1cn2onn[nH]n2o1
arene_2212,c1cnc2nncnc2n1
arene_2213,O=c1ccsc2c(=O)nnsc12
arene_2214,c1cnc2sncc2n1
arene_2215,O=c1ccc2ncccc2o1
arene_2216,O=c1ccnc2nc[nH]n12
arene_2217,O=c1scc2ncccn2c1=O
arene_2218,c1ncn2occ[nH]n2n1
arene_2219,O=c1ncc2occ[nH]c1=2
arene_2220,O=c1scc2cc[nH]n12
arene_2221,c1cc2nnncn2c1
arene_2222,O=c1cnc(=O)c2scc[nH]c1=2
arene_2223,O=c1on2c(=O)ccc(=O)n2sc1=O
arene_2224,O=c1cc[nH]c2occc12
arene_2225,O=c1[nH]n2c(=O)c(=O)ccn2s1
arene_2226,O=c1sc2cc[nH]c(=O)c2sc1=O
arene_2227,c1cc2ccsc2nn1
arene_2228,O=c1oc(=O)c2ccncc2s1
arene_2229,O=c1nc2ccc(=O)oc2c[nH]1
arene_2230,c1coc2noccn-2[nH]1
arene_2231,c1cc2n[nH]nc2[nH]1
arene_2232,O=c1[nH]ccn2ocnon12
arene_2233,O=c1ccn2c(=O)nc[nH]c2c1
arene_2234,O=c1nc2c(=O)[nH]ccn2c(=O)[nH]1
arene_2235,c1cn2ocn[nH]c-2co1
arene_2236,c1cn2scnoc-2cs1
arene_2237,O=c1ccn2nnsnc-2c1=O
arene_2238,O=c1cc2c(=O)sccn2nn1
arene_2239,c1con2cnncn2[nH]1
arene_2240,O=c1[nH]c2nccc(=O)n2[nH]c1=O
arene_2241,O=c1cc2ccc(=O)sc2ns1
arene_2242,c1cn2sccsc-2no1
arene_2243,O=c1ccnc2[nH]ccc(=O)n12
arene_2244,O=c1sn2ncccn2c(=O)c1=O
arene_2245,O=c1ccc2nccnc2o1
arene_2246,O=c1nc2ccsc(=O)n2c(=O)o1
arene_2247,O=c1ncn2c(=O)sccn2c1=O
arene_2248,O=c1cc2cc[nH]c2c[nH]1
arene_2249,O=c1ncc2nnccc2o1
arene_2250,O=c1nc2c(=O)occc2c[nH]1
arene_2251,O=c1ccc2nc(=O)c(=O)n-2c1=O
arene_2252,O=c1on2c(=O)ccc(=O)n2s1
arene_2253,O=c1ccc2scnc(=O)c2o1
arene_2254,O=c1[nH]c(=O)c(=O)c2occ[nH]c1=2
arene_2255,O=c1cc2cc[nH]c(=O)c2c[nH]1
arene_2256,c1c[nH]n2cnsnc-2[nH]1
arene_2257,O=c1occc2cnnnc12
arene_2258,O=c1ccc2nnnc(=O)n2[nH]1
arene_2259,O=c1[nH]c2c(=O)occc2c(=O)s1
arene_2260,O=c1[nH]ccc2cnccc12
arene_2261,O=c1ccc(=O)n2c(=O)occn12
arene_2262,O=c1ccoc2nncc(=O)n12
arene_2263,O=c1oc(=O)c2cnccc2o1
arene_2264,c1nc2sccc2o1
arene_2265,O=c1oc2sccc(=O)c2c(=O)s1
arene_2266,c1cn2occsc-2n[nH]1
arene_2267,O=c1ccc2oc(=O)nnc2o1
arene_2268,O=c1ccc2n[nH]c(=O)c(=O)n2s1
arene_2269,O=c1cc2cnccc2n[nH]1
arene_2270,c1coc2occsc=2[nH]1
arene_2271,O=c1cc2nnccn2c(=O)[nH]1
arene_2272,O=c1cnc(=O)n2nccnn12
arene_2273,O=c1[nH]n2scc[nH]n2c(=O)o1
arene_2274,O=c1[nH]nnn2nccc12
arene_2275,O=c1cnn2c(=O)ccc(=O)n2[nH]1
arene_2276,O=c1cnc2sccoc=2c1=O
arene_2277,O=c1cc[nH]c2cnoc(=O)c12
arene_2278,O=c1cc2occc(=O)n2c(=O)[nH]1
arene_2279,O=c1cc[nH]n2cncc12
arene_2280,O=c1cccc2nncnn12
arene_2281,O=c1oc2[nH]ccc2s1
arene_2282,O=c1ccoc2nn[nH]c12
arene_2283,O=c1ccn2c(=O)ccn2s1
arene_2284,O=c1ccc2c[nH]c(=O)c(=O)n2s1
arene_2285,O=c1cc2occc(=O)n2nn1
arene_2286,O=c1[nH]ccn2nncc12
arene_2287,O=c1onnn2[nH]cc[nH]n12
arene_2288,O=c1occc2cnsc12
arene_2289,O=c1[nH]ncc2ccsc(=O)c12
arene_2290,O=c1ccc2cscnn1-2
arene_2291,O=c1cc2sc(=O)ccc2co1
arene_2292,O=c1oc(=O)n2sccsn2s1
arene_2293,O=c1nc2occc(=O)n2c(=O)s1
arene_2294,O=c1nnn2c(=O)occn12
arene_2295,O=c1cc[nH]n2onc[nH]n12
arene_2296,O=c1cnoc2[nH]ccc12
arene_2297,O=c1occ2ccncn12
arene_2298,O=c1cnon2c(=O)cccc12
arene_2299,O=c1ccsc2sncc(=O)c12
arene_2300,O=c1[nH]cc2cccnn2c1=O
arene_2301,O=c1ccc(=O)c2scc[nH]c1=2
arene_2302,O=c1sccc2nncnc12
arene_2303,O=c1[nH]cc2sccn2c1=O
arene_2304,O=c1cnn2occc2n1
arene_2305,O=c1nn[nH]n2cccc12
arene_2306,O=c1ccc2c(=O)nnoc2o1
arene_2307,O=c1[nH]cc[nH]c1=O
arene_2308,O=c1ccc2cn[nH]c2[nH]1
arene_2309,O=c1ccn2c(=O)occ2o1
arene_2310,c1csn2[nH]ccn2[nH]1
arene_2311,O=c1cnn2c(=O)ccc(=O)n2o1
arene_2312,O=c1ccn2c(=O)occ2s1
arene_2313,O=c1oc2cccn2sc1=O
arene_2314,O=c1ccc2c(=O)c(=O)sc(=O)c1=2
arene_2315,c1ccc2[nH]nnc2c1
arene_2316,c1cn2oncon2o1
arene_2317,O=c1nn[nH]c2ncccc12
arene_2318,O=c1[nH]ccs1
arene_2319,O=c1occc2nnsc(=O)c12
arene_2320,O=c1sn2cc[nH]nc-2c(=O)c1=O
arene_2321,c1cc2cncn2[nH]1
arene_2322,O=c1ncnc2nccnn12
arene_2323,O=c1onc2ncccn12
arene_2324,O=c1ncn2c(=O)ccnc2s1
arene_2325,O=c1ncc2occc2o1
arene_2326,O=c1ccc(=O)c2occ[nH]c1=2
arene_2327,c1csn2nnocc-2o1
arene_2328,O=c1cnc(=O)n2c(=O)occn12
arene_2329,O=c1ccc2nc(=O)oc(=O)n2o1
arene_2330,O=c1ccc2c(=O)c(=O)c(=O)oc=2c1=O
arene_2331,O=c1ccn2ccscc1-2
arene_2332,O=c1ocnc2ccsc12
arene_2333,O=c1snnn2occon12
arene_2334,c1c[nH]c2sccoc=2[nH]1
arene_2335,O=c1[nH]cnc2ccnnc12
arene_2336,O=c1ccc2c(=O)[nH]ncc2[nH]1
arene_2337,O=c1[nH]c2ccccc2oc1=O
arene_2338,O=c1cc[nH]c2cnncc12
arene_2339,c1cn2nnoc2n1
arene_2340,c1coc2nscnn-2[nH]1
arene_2341,c1cn2sncsc-2cs1
arene_2342,O=c1[nH]ccc2conc12
arene_2343,O=c1[nH]n2occon2[nH]1
arene_2344,O=c1[nH]nc2ncccn2c1=O
arene_2345,O=c1ccon2c(=O)cnn12
arene_2346,O=c1cc2ccccc2co1
arene_2347,c1cn2onnsn2nn1
arene_2348,O=c1cn[nH]n2nccc12
arene_2349,O=c1[nH]ccc2ccoc(=O)c12
arene_2350,O=c1ccn2oncsn2o1
arene_2351,O=c1cnsc2c(=O)occc12
arene_2352,O=c1ccn2nn[nH]cc1-2
arene_2353,O=c1ccn2scn[nH]n2[nH]1
arene_2354,O=c1ccn2ocnn12
arene_2355,O=c1nnnc2sccn12
arene_2356,O=c1cc[nH]c2n[nH]nc12
arene_2357,O=c1cc2occc2no1
arene_2358,O=c1c(=O)c(=O)c2c(=O)[nH]ccc2c1=O
arene_2359,O=c1sc(=O)n2ccsnc1-2
arene_2360,O=c1[nH]ccc2c[nH]c(=O)n12
arene_2361,O=c1cnn2cc[nH]n12
arene_2362,O=c1oc2occc2c(=O)s1
arene_2363,O=c1[nH]ccn2occon12
arene_2364,O=c1ccc2[nH]cnc2o1
arene_2365,O=c1ccnc2cn[nH]c(=O)n12
arene_2366,O=c1ccn2ccon12
arene_2367,O=c1ccc2cn[nH]c(=O)c2[nH]1
arene_2368,O=c1sccc2ncsc12
arene_2369,O=c1[nH]c(=O)n2c(=O)[nH]ccn2c1=O
arene_2370,c1cc2sncn2c1
arene_2371,O=c1ccc2cscc2s1
arene_2372,O=c1ccc2coc(=O)n2o1
arene_2373,O=c1cc2c(=O)ccon2c(=O)s1
arene_2374,O=c1sccsc1=O
arene_2375,O=c1ccn2[nH]nc[nH]n2[nH]1
arene_2376,O=c1cc2ccccc2c[nH]1
arene_2377,c1con2nnnnn2o1
arene_2378,O=c1ccc2[nH]ncsc1=2
arene_2379,O=c1oc2[nH]ccsc=2c(=O)c1=O
arene_2380,O=c1[nH]c(=O)c(=O)c2sccoc1=2
arene_2381,c1cn2ocn[nH]c-2no1
arene_2382,O=c1[nH]c(=O)n2c(=O)occn2c1=O
arene_2383,O=c1c(=O)c(=O)c2occc2c1=O
arene_2384,O=c1ccsc2c(=O)ocnc12
arene_2385,O=c1[nH]ccn2c(=O)ncnc12
arene_2386,O=c1cc[nH][nH]1
arene_2387,O=c1nc2c(=O)occc2no1
arene_2388,O=c1ccon2cccc12
arene_2389,c1noc2csccn-2o1
arene_2390,c1cc2scnc2cn1
arene_2391,O=c1ccn2c(=O)c(=O)onc2s1
arene_2392,O=c1cnc(=O)c2sccsc1=2
arene_2393,O=c1ccn2cconc1-2
arene_2394,O=c1[nH]c(=O)n2cccc2s1
arene_2395,c1cc2cnnnc2nn1
arene_2396,O=c1nc2cc[nH]c2n[nH]1
arene_2397,O=c1nccc2cnoc(=O)n12
arene_2398,O=c1ccsn2scc[nH]n12
arene_2399,O=c1[nH]c2ccncc2[nH]1
arene_2400,O=c1[nH]n2c(=O)[nH]ccn2c(=O)c1=O
arene_2401,O=c1ccc2c(=O)sc(=O)sc2o1
arene_2402,O=c1on2[nH]ccc(=O)n2c1=O
arene_2403,O=c1cncc2nnccn12
arene_2404,O=c1on2scc[nH]n2sc1=O
arene_2405,O=c1ccn2onnc(=O)n2c1=O
arene_2406,O=c1nc2[nH]cc[nH]c-2nc1=O
arene_2407,O=c1ccn2c(=O)nn[nH]c2c1
arene_2408,O=c1sc(=O)n2c(=O)c(=O)ccn2s1
arene_2409,O=c1ccc(=O)c2c(=O)c(=O)cnc1=2
arene_2410,O=c1ccc2c(=O)[nH]ncc2o1
arene_2411,O=c1cncc2occn12
arene_2412,O=c1ccn2[nH]ncon2s1
arene_2413,O=c1[nH]nnc2ccncc12
arene_2414,O=c1ccn2snnsn2s1
arene_2415,O=c1cnoc2cc[nH]c(=O)c12
arene_2416,O=c1cnn2sccc(=O)n2c1=O
arene_2417,c1coc2n[nH]nnn-2[nH]1
arene_2418,O=c1occc2ncsc12
arene_2419,O=c1ccnc2ccsc(=O)n12
arene_2420,c1cc2cnncc2s1
arene_2421,O=c1ccn2nn[nH]cc-2c1=O
arene_2422,O=c1sccc2nnccc12
arene_2423,c1c[nH]n2occn2[nH]1
arene_2424,O=c1cnon2[nH]ccsn12
arene_2425,O=c1cn[nH]n2scc[nH]n12
arene_2426,O=c1ccc2nocc2o1
arene_2427,O=c1cnn2cc[nH]c(=O)c2n1
arene_2428,O=c1ccc2nnc(=O)oc2o1
arene_2429,O=c1[nH]n2sccsn2o1
arene_2430,O=c1nc[nH]n2occ[nH]n12
arene_2431,O=c1ncn2ccc(=O)c(=O)n2[nH]1
arene_2432,O=c1ccsc2sncc12
arene_2433,O=c1cn[nH]n2[nH]ccon12
arene_2434,O=c1cnn2ccnnc2n1
arene_2435,O=c1nccn[nH]1
arene_2436,O=c1nnn2ccoc2n1
arene_2437,O=c1cc2c(=O)ccsc2ns1
arene_2438,O=c1oc(=O)n2nccc2o1
arene_2439,O=c1ccsn2ccc(=O)n12
arene_2440,O=c1ncc2c(=O)sccc2s1
arene_2441,O=c1ccc2nncn2s1
arene_2442,O=c1cc2cccnn2c(=O)[nH]1
arene_2443,O=c1cnn2[nH]ccon2o1
arene_2444,O=c1[nH]c(=O)n2c(=O)nccc2[nH]1
arene_2445,O=c1ccn2cnncc2n1
arene_2446,O=c1nnsc2cc[nH]c(=O)c12
arene_2447,O=c1ccn2ccoc(=O)n12
arene_2448,c1csn2occn2o1
arene_2449,O=c1scnc2sccc12
arene_2450,O=c1oc(=O)n2c(=O)c(=O)ccn2o1
arene_2451,O=c1cnc2cc[nH]c2o1
arene_2452,O=c1ncon2[nH]cc[nH]n12
arene_2453,c1cnc2nncn2c1
arene_2454,O=c1cc[nH]c2ccnc(=O)n12
arene_2455,c1cn2sccsc-2cs1
arene_2456,O=c1ccn2nnscc-2c1=O
arene_2457,O=c1oc2cccnc2oc1=O
arene_2458,O=c1ccn2c(=O)cncc2s1
arene_2459,O=c1[nH]c(=O)c2[nH]ccc2o1
arene_2460,O=c1[nH]n2[nH]ccon2s1
arene_2461,O=c1cc2oc(=O)ccn2c(=O)o1
arene_2462,O=c1sn2cconc-2c1=O
arene_2463,O=c1[nH]c(=O)n2c(=O)ccnc2[nH]1
arene_2464,O=c1nc[nH]c2ccnn12
arene_2465,c1non2ccscc-2o1
arene_2466,O=c1ccsc2onnc12
arene_2467,O=c1ccc2c(=O)sc(=O)oc2s1
arene_2468,O=c1[nH]cc2ccccn2c1=O
arene_2469,O=c1oc(=O)c(=O)c2scc[nH]c1=2
arene_2470,O=c1ccn2ncc(=O)oc2n1
arene_2471,O=c1ccc2c(=O)[nH]c(=O)oc2[nH]1
arene_2472,c1cn2[nH]ccoc-2n[nH]1
arene_2473,O=c1ccsn2occon12
arene_2474,c1csc2cocnn-2[nH]1
arene_2475,O=c1snnc2sccc12
arene_2476,c1csc2[nH]ncsc=2o1
arene_2477,O=c1ccn2c(=O)ccsc2c1
arene_2478,O=c1ccnc2nnon12
arene_2479,O=c1cc[nH]c2nnnn12
arene_2480,O=c1occ2ccnnn12
arene_2481,O=c1ncc2c(=O)sccc2[nH]1
arene_2482,O=c1ccn2ncc(=O)c(=O)n2o1
arene_2483,O=c1ccc2c(=O)nn[nH]c2s1
arene_2484,O=c1cc[nH]c2nnsc(=O)c12
arene_2485,O=c1ccc(=O)n2nnncn12
arene_2486,O=c1cnc2c(=O)c(=O)ccc=2c1=O
arene_2487,c1cn2[nH]nn[nH]n2nn1
arene_2488,O=c1ccn2nnoc(=O)n2c1=O
arene_2489,O=c1[nH]n2ccsnc-2c(=O)c1=O
arene_2490,O=c1ccn2oncon2[nH]1
arene_2491,O=c1[nH]c2ccsc2c(=O)s1
arene_2492,O=c1nc2nnccc2co1
arene_2493,O=c1ncc2ccncc2o1
arene_2494,O=c1ccsc2c(=O)cnoc12
arene_2495,O=c1cc[nH]c(=O)[nH]1
arene_2496,O=c1ccc2nnsc(=O)c2[nH]1
arene_2497,O=c1ccc2c(=O)sc(=O)oc2[nH]1
arene_2498,O=c1sc(=O)c2cccn2s1
arene_2499,c1cn2snnoc-2no1
arene_2500,O=c1sncc2ccoc12
arene_2501,O=c1occc2cnoc(=O)c12
arene_2502,c1c[nH]n2cnscc-2[nH]1
arene_2503,O=c1nc[nH]n2cccc12
arene_2504,O=c1ccc2noc(=O)n2[nH]1
arene_2505,O=c1cc[nH]c2sccc(=O)c12
arene_2506,O=c1ccn2c(=O)c(=O)[nH]cc2s1
arene_2507,O=c1sc(=O)n2ncccn2c1=O
arene_2508,c1cc2ccoc2o1
arene_2509,O=c1ccc2nscnn-2c1=O
arene_2510,O=c1on2cccc2sc1=O
arene_2511,O=c1cnc(=O)c2[nH]ccsc1=2
arene_2512,c1csc2noncn-2o1
arene_2513,c1cnn2cnnc2n1
arene_2514,O=c1ccn2nnc(=O)n2[nH]1
arene_2515,c1cn2sncsn2s1
arene_2516,O=c1cc2ccnnc2cs1
arene_2517,O=c1ccsc2[nH]cnc12
arene_2518,O=c1ccn2[nH]nn[nH]n2s1
arene_2519,O=c1[nH]c(=O)c2sccoc1=2
arene_2520,c1nnc2cc[nH]c2n1
arene_2521,O=c1ccn2c(=O)c(=O)c(=O)sn2o1
arene_2522,O=c1ccsn2[nH]cc[nH]n12
arene_2523,O=c1[nH]c2cccn2s1
arene_2524,O=c1cnc2c(=O)cc[nH]c2s1
arene_2525,O=c1onnn2occon12
arene_2526,O=c1ccc2[nH]ccc(=O)c2s1
arene_2527,O=c1cc2c(=O)ccsn2c(=O)o1
arene_2528,O=c1ccsc2[nH]nnc12
arene_2529,c1csn2sncn2o1
arene_2530,O=c1onc2ccsn12
arene_2531,O=c1ccsn2ocn[nH]n12
arene_2532,O=c1ccsc2nsc(=O)n12
arene_2533,c1cn2onn[nH]n2cn1
arene_2534,O=c1ccn2c(=O)c(=O)c(=O)c(=O)c2c1
arene_2535,O=c1[nH]ccc2nnccc12
arene_2536,O=c1ccoc2c(=O)onnc12
arene_2537,O=c1ccn2c(=O)c(=O)snc2o1
arene_2538,O=c1ccn2sccc(=O)c2c1
arene_2539,O=c1on2ccsnc-2c1=O
arene_2540,c1cc2nnnnn2c1
arene_2541,O=c1oc2cc[nH]c(=O)c2c(=O)s1
arene_2542,c1ccc2[nH+]cccc2c1
arene_2543,O=c1snnn2[nH]cc[nH]n12
arene_2544,O=c1cc2ccon2c(=O)o1
arene_2545,c1cc2nonc2o1
arene_2546,O=c1cc[nH]c2c(=O)cc[nH]c12
arene_2547,O=c1ccnc2nnoc(=O)n12
arene_2548,c1cn2snnoc-2n[nH]1
arene_2549,O=c1nncc2nnccn12
arene_2550,O=c1ccc2snnc(=O)c2s1
arene_2551,O=c1[nH]ccn2snc[nH]n12
arene_2552,O=c1cnc2occc2o1
arene_2553,O=c1oc2[nH]cc[nH]c=2c1=O
arene_2554,O=c1ccn2ocn[nH]n2o1
arene_2555,O=c1on2sccsn2s1
arene_2556,O=c1ncnc2cc[nH]n12
arene_2557,O=c1[nH]c2[nH]ccc2o1
arene_2558,O=c1occn2[nH]cnsn12
arene_2559,O=c1[nH]c(=O)c2ncccc2o1
arene_2560,c1cn2cncc2nn1
arene_2561,O=c1[nH]c(=O)n2cc[nH]cc1-2
arene_2562,O=c1[nH]ccn2sncsn12
arene_2563,O=c1ccn2[nH]cnn2c1=O
arene_2564,O=c1nnn2[nH]ccn12
arene_2565,c1cc2nsnc2cn1
arene_2566,O=c1cc[nH]c2conc12
arene_2567,O=c1cc[nH]c2cncnc12
arene_2568,O=c1nnc2cccnc2s1
arene_2569,O=c1cc[nH]c2oncc(=O)c12
arene_2570,O=c1[nH]c2ccsc2sc1=O
arene_2571,O=c1sccn2onnon12
arene_2572,c1con2cnncn2o1
arene_2573,O=c1ncc2[nH]ccc(=O)c2[nH]1
arene_2574,O=c1cc[nH]n2occon12
arene_2575,O=c1c(=O)c(=O)c2cnccc2c1=O
arene_2576,O=c1cc2ccccn2cn1
arene_2577,O=c1oncn2occ[nH]n12
arene_2578,c1cnc2nccnc2n1
arene_2579,c1cnc2[nH]c3cnccc3c2c1
arene_2580,O=c1on2[nH]cc[nH]n2o1
arene_2581,O=c1ccn2c(=O)c(=O)c(=O)c(=O)c2n1
arene_2582,O=c1ccn2c(=O)ccc(=O)n2s1
arene_2583,O=c1ccn2nncc2[nH]1
arene_2584,O=c1[nH]ncn2occ[nH]n12
arene_2585,O=c1ccn2nnsc2c1
arene_2586,O=c1oc(=O)c(=O)c2sccoc1=2
arene_2587,O=c1ccc2nc(=O)[nH]cc2[nH]1
arene_2588,O=c1ccn2sccsn2s1
arene_2589,O=c1[nH]c2nccc(=O)n2sc1=O
arene_2590,c1cn2onnsc-2ns1
arene_2591,O=c1snc2cc[nH]c(=O)n2c1=O
arene_2592,O=c1ccnc2snnc(=O)n12
arene_2593,O=c1ccc2c(=O)oc(=O)sc2s1
arene_2594,O=c1ccn2sc(=O)c(=O)n2[nH]1
arene_2595,O=c1nnc2cc[nH]c2s1
arene_2596,O=c1nnn2c(=O)nccc2s1
arene_2597,c1cn2sncon2cn1
arene_2598,O=c1cc2nnccn2c(=O)o1
arene_2599,c1cn2[nH]ncsc-2co1
arene_2600,c1cc2n[nH]cc2[nH]1
arene_2601,c1csn2nn[nH]nc-2o1
arene_2602,O=c1sccn2[nH]cc[nH]n12
arene_2603,O=c1[nH]c(=O)c2ccncc2s1
arene_2604,c1cc2[nH]nnc2s1
arene_2605,c1csc2sccsc=2s1
arene_2606,O=c1nccc2ccon12
arene_2607,O=c1oc2cccn2oc1=O
arene_2608,O=c1cc2[nH]ccsc-2c1
arene_2609,O=c1ccn2snnon2[nH]1
arene_2610,O=c1sc(=O)c(=O)c2[nH]ccsc1=2
arene_2611,O=c1ocnn2sccsn12
arene_2612,c1nsn2cconc-2[nH]1
arene_2613,O=c1cc[nH]n2[nH]ccon12
arene_2614,O=c1ccc(=O)n2c(=O)c(=O)c(=O)nc1-2
arene_2615,c1cn2onnsn2o1
arene_2616,O=c1nc2occsn-2c(=O)c1=O
arene_2617,O=c1ccon2cnnc12
arene_2618,O=c1ccc2ncnnc2s1
arene_2619,O=c1cccc2ccnnn12
arene_2620,O=c1ccn2c(=O)c(=O)[nH]nc2o1
arene_2621,c1cc2onnn2c1
arene_2622,O=c1[nH]n2c(=O)c(=O)ccn2o1
arene_2623,O=c1sccc2cnnnc12
arene_2624,O=c1nc2c(=O)[nH]ccc2co1
arene_2625,O=c1ccc2n[nH]cc2s1
arene_2626,O=c1oc2nccn2c(=O)s1
arene_2627,c1cn2snnon2s1
arene_2628,O=c1c(=O)c(=O)n2scc[nH]n2c1=O
arene_2629,O=c1ccn2cnocc1-2
arene_2630,O=c1ccc2cnc(=O)c1=2
arene_2631,O=c1ccn2sc(=O)c(=O)sc2n1
arene_2632,c1cnn2ccnc2n1
arene_2633,O=c1cnc2ccc(=O)oc2[nH]1
arene_2634,O=c1cc2ccoc(=O)n2c(=O)o1
arene_2635,O=c1ccn2c(=O)nncc2[nH]1
arene_2636,O=c1ccn2[nH]ncc(=O)c2n1
arene_2637,O=c1nc2c(=O)ccsc2no1
arene_2638,O=c1ccsc2nonc12
arene_2639,O=c1cc2c(=O)ccoc2no1
arene_2640,c1csn2[nH]ncn2[nH]1
arene_2641,c1csn2sccn2[nH]1
arene_2642,O=c1nnc2noccn1-2
arene_2643,O=c1cc[nH]c2[nH]nnc(=O)c12
arene_2644,O=c1[nH]n2cc[nH]nc-2c(=O)c1=O
arene_2645,O=c1ccon2scnon12
arene_2646,c1nn2occoc-2n[nH]1
arene_2647,O=c1[nH]n2occsn2[nH]c1=O
arene_2648,O=c1ccn2[nH]ccon2[nH]1
arene_2649,O=c1ccc(=O)n2c(=O)ccon12
arene_2650,O=c1cnsn2sccon12
arene_2651,c1cc2ncsc2nn1
arene_2652,O=c1sc2occ[nH]c=2c1=O
arene_2653,O=c1ncn2ccc(=O)n2s1
arene_2654,O=c1ccoc2ncnn12
arene_2655,O=c1oc2csccn-2c(=O)c1=O
arene_2656,O=c1cnoc2cccnc12
arene_2657,c1cc2ccncc2cn1
arene_2658,O=c1cnn2c(=O)c(=O)ccn2s1
arene_2659,O=c1ccc2ncsc2o1
arene_2660,O=c1ccc2oc(=O)[nH]c2o1
arene_2661,O=c1nc2occsn-2c1=O
arene_2662,O=c1cc[nH]c(=O)o1
arene_2663,O=c1nnn2cccnn12
arene_2664,O=c1ncc(=O)n2c(=O)ccsn12
arene_2665,O=c1ccn2nn[nH]c(=O)n2c1=O
arene_2666,O=c1ccc2cnc(=O)oc2[nH]1
arene_2667,O=c1ccn2c(=O)cnsn2c1=O
arene_2668,O=c1sccn2occ[nH]n12
